36.29145644210294: 23140/47276
4486.4712960446: 23642/47276
4495.712461007321: 23642/47276
4509.004327599219: 23642/47276
4547.162140674352: 23643/47276
4569.316648522185: 23643/47276
4581.889612104082: 23643/47276
4598.773551352484: 23643/47276
4616.640736192094: 23643/47276
4625.878364619385: 23643/47276
4635.619203476653: 23643/47276
4655.451617077117: 23644/47276
4688.677751989251: 23644/47276
4717.991205106637: 23644/47276
4732.80886754713: 23644/47276
4753.410382070582: 23644/47276
4766.444300226808: 23645/47276
4797.927222101451: 23645/47276
4809.769889785051: 23645/47276
4839.030109117105: 23645/47276
4865.375901433942: 23645/47276
4896.719953628356: 23646/47276
4934.8929619520395: 23646/47276
4966.249589174576: 23646/47276
4987.8922494953495: 23647/47276
5020.812048416476: 23647/47276
5040.969349745125: 23647/47276
5056.802944387181: 23647/47276
5089.59272772255: 23647/47276
5108.69382402367: 23648/47276
5134.368872430559: 23648/47276
5156.572368210531: 23648/47276
5167.78008426073: 23648/47276
5180.25778352671: 23648/47276
5206.077763497354: 23649/47276
5238.0147910297765: 23649/47276
5276.2540219388575: 23649/47276
5309.367129910837: 23649/47276
5341.739487940731: 23650/47276
5363.348113046509: 23650/47276
5396.492835058313: 23650/47276
5417.357422090756: 23650/47276
5439.749850048466: 23651/47276
5472.903873703085: 23651/47276
5484.108280870572: 23651/47276
5494.985411124098: 23651/47276
5528.180748610125: 23651/47276
5550.559166044201: 23652/47276
5560.120003869187: 23652/47276
5574.365173387897: 23652/47276
5606.986878021553: 23652/47276
5617.86181667249: 23652/47276
5637.874214437789: 23652/47276
5660.931201590126: 23653/47276
5684.482002685229: 23653/47276
5697.377069045354: 23653/47276
5734.694306150699: 23653/47276
5754.387084943872: 23653/47276
5775.296748683321: 23654/47276
5808.4130119996025: 23654/47276
5831.274357356293: 23654/47276
5857.486077712213: 23654/47276
5887.928507549802: 23655/47276
5923.143072289607: 23655/47276
5937.234619876525: 23655/47276
5947.214205331075: 23655/47276
5956.657445668239: 23655/47276
5979.607280297477: 23655/47276
6006.643241631077: 23656/47276
6041.905701176134: 23656/47276
6075.706787650385: 23656/47276
6112.047202937318: 23656/47276
6149.122502407837: 23657/47276
6170.610854881335: 23657/47276
6197.950196253539: 23657/47276
6221.492260927233: 23657/47276
6248.3462356043665: 23658/47276
6267.018482293801: 23658/47276
6283.1801624196705: 23658/47276
6295.545063801017: 23658/47276
6313.8802887900865: 23658/47276
6325.033982657019: 23658/47276
6336.240643372322: 23658/47276
6370.268191799701: 23659/47276
6388.0323243440025: 23659/47276
6420.633875974885: 23659/47276
6452.729560289229: 23659/47276
6466.333544576553: 23660/47276
6487.259908707429: 23660/47276
6521.609444017132: 23660/47276
6557.9271313664085: 23660/47276
6580.20314405764: 23661/47276
6598.652889010536: 23661/47276
6628.314919733323: 23661/47276
6656.736749732607: 23661/47276
6688.8335645191355: 23662/47276
6718.7076276122925: 23662/47276
6733.508145962309: 23662/47276
6763.421229196622: 23662/47276
6789.581528373165: 23662/47276
6820.12883959213: 23663/47276
6857.62654952305: 23663/47276
6891.533413625038: 23663/47276
6909.098998231971: 23663/47276
6925.038062166028: 23664/47276
6948.425394023471: 23664/47276
6976.370119818325: 23664/47276
7001.95296126945: 23664/47276
7021.21062524025: 23664/47276
7051.906261787488: 23665/47276
7078.369458794067: 23665/47276
7109.910507763727: 23665/47276
7123.742531399517: 23665/47276
7140.345177184825: 23665/47276
7178.431561988155: 23666/47276
7212.22055152057: 23666/47276
7239.4027114605115: 23666/47276
7274.787540147028: 23667/47276
7309.716274526508: 23667/47276
7320.166637115781: 23667/47276
7358.250196307994: 23667/47276
7396.720677953962: 23668/47276
7414.16779421301: 23668/47276
7443.15333174934: 23668/47276
7456.557459684589: 23668/47276
7471.962415415134: 23668/47276
7502.699600898447: 23669/47276
7534.011211243804: 23669/47276
7568.406430935586: 23669/47276
7592.816794676171: 23669/47276
7619.423549387549: 23670/47276
7638.4370990282705: 23670/47276
7659.815912760482: 23670/47276
7689.113028223599: 23670/47276
7714.111543755743: 23670/47276
7745.899556064947: 23671/47276
7774.909400247476: 23671/47276
7794.292175164026: 23671/47276
7831.4149575236315: 23671/47276
7841.2110989773655: 23671/47276
7874.631545887069: 23672/47276
7898.677239276572: 23672/47276
7909.940900164826: 23672/47276
7946.6068344602: 23672/47276
7964.224003436778: 23672/47276
7984.232771323085: 23673/47276
8011.673334870787: 23673/47276
8022.808239964247: 23673/47276
8034.369141314407: 23673/47276
8072.618438558451: 23673/47276
8095.740312188627: 23674/47276
8115.141673656724: 23674/47276
8150.530174975951: 23674/47276
8160.054602685336: 23674/47276
8171.348854547196: 23674/47276
8206.50234280995: 23674/47276
8220.362964787366: 23675/47276
8251.77538680113: 23675/47276
8282.869345296262: 23675/47276
8303.589416603774: 23675/47276
8324.857781867933: 23675/47276
8347.874067997718: 23676/47276
8367.643089724992: 23676/47276
8400.464245431114: 23676/47276
8437.721372371327: 23676/47276
8473.570984947793: 23677/47276
8491.514734711945: 23677/47276
8524.762230631792: 23677/47276
8548.539495122046: 23677/47276
8582.854531566094: 23678/47276
8596.465764048864: 23678/47276
8615.659239076374: 23678/47276
8651.865227700328: 23678/47276
8662.493976045589: 23678/47276
8682.824074345552: 23678/47276
8721.254063272627: 23679/47276
8757.546359654478: 23679/47276
8769.508488999161: 23679/47276
8802.266616096567: 23679/47276
8832.56274268369: 23680/47276
8852.836099818329: 23680/47276
8872.02450423094: 23680/47276
8897.918890800078: 23680/47276
8931.099830066378: 23681/47276
8960.130079507673: 23681/47276
8983.794354766986: 23681/47276
9000.080150360725: 23681/47276
9026.470509249717: 23681/47276
9062.035601284697: 23682/47276
9075.290853455763: 23682/47276
9102.181035426784: 23682/47276
9124.584246488788: 23682/47276
9137.936265212724: 23682/47276
9166.893833843598: 23682/47276
9200.275969858054: 23683/47276
9214.869325351923: 23683/47276
9247.577449356857: 23683/47276
9258.084976455737: 23683/47276
9267.599188323074: 23683/47276
9287.924219160619: 23683/47276
9321.535568343617: 23684/47276
9355.67096834319: 23684/47276
9365.49791946128: 23684/47276
9392.212920695521: 23684/47276
9411.008299801282: 23685/47276
9444.680729505844: 23685/47276
9466.089129068325: 23685/47276
9493.327768061852: 23685/47276
9531.816771252064: 23685/47276
9558.564541868542: 23686/47276
9568.183881568551: 23686/47276
9583.394220638644: 23686/47276
9613.163464537374: 23686/47276
9646.403046967236: 23686/47276
9664.136575882563: 23687/47276
9679.504249609201: 23687/47276
9700.47774364834: 23687/47276
9737.327168145346: 23687/47276
9761.399473689353: 23687/47276
9770.429106376483: 23687/47276
9792.995853252012: 23688/47276
9813.069055131751: 23688/47276
9827.319098167125: 23688/47276
9840.183827620782: 23688/47276
9869.941416015128: 23688/47276
9897.191778442904: 23688/47276
9927.006532217378: 23689/47276
9952.979727420057: 23689/47276
9971.019592579385: 23689/47276
9990.873044598213: 23689/47276
10028.40120846415: 23690/47276
10050.844400510656: 23690/47276
10080.145626014171: 23690/47276
10108.435691168152: 23690/47276
10143.313670507327: 23690/47276
10161.099513570345: 23691/47276
10199.92015261674: 23691/47276
10223.05099871486: 23691/47276
10239.91428006246: 23691/47276
10271.829148104127: 23692/47276
10300.585960910365: 23692/47276
10332.443868428549: 23692/47276
10348.624538615866: 23692/47276
10366.259226380867: 23692/47276
10381.384753498156: 23692/47276
10394.943239494933: 23693/47276
10420.576606419028: 23693/47276
10453.952215691546: 23693/47276
10481.657213262002: 23693/47276
10492.065437057134: 23693/47276
10504.097392881538: 23693/47276
10536.607312118098: 23694/47276
10554.477474653024: 23694/47276
10572.884658158577: 23694/47276
10602.275396325545: 23694/47276
10625.831633744265: 23694/47276
10663.287093061208: 23695/47276
10688.424191705642: 23695/47276
10705.094768007664: 23695/47276
10741.358803080695: 23695/47276
10755.977973448737: 23695/47276
10773.013604949752: 23696/47276
10785.790408000797: 23696/47276
10808.699806581173: 23696/47276
10830.765441761618: 23696/47276
10852.665357606018: 23696/47276
10861.665883294878: 23696/47276
10872.170545273733: 23696/47276
10905.146764798956: 23697/47276
10914.86123701437: 23697/47276
10924.825427421802: 23697/47276
10937.131929974592: 23697/47276
10947.90186389967: 23697/47276
10968.827488131328: 23697/47276
10989.706937705427: 23697/47276
11028.216693058632: 23698/47276
11052.17324414002: 23698/47276
11087.615166385278: 23698/47276
11103.725376881244: 23698/47276
11115.8536704705: 23698/47276
11138.597811094927: 23698/47276
11151.276125611348: 23699/47276
11184.006250810095: 23699/47276
11210.12861159703: 23699/47276
11233.452177225885: 23699/47276
11272.393998890628: 23700/47276
11302.400195365559: 23700/47276
11322.122493995328: 23700/47276
11360.496727894842: 23700/47276
11378.746544299413: 23700/47276
11396.727972317674: 23701/47276
11431.517468105014: 23701/47276
11444.752202129988: 23701/47276
11483.199803568561: 23701/47276
11500.207189009361: 23701/47276
11511.645406990252: 23701/47276
11535.882501671123: 23702/47276
11553.243892569491: 23702/47276
11570.037179866647: 23702/47276
11594.560990265178: 23702/47276
11632.67977948959: 23702/47276
11655.084452871863: 23703/47276
11690.28368192961: 23703/47276
11708.12555067732: 23703/47276
11719.635351376832: 23703/47276
11755.157130866573: 23703/47276
11769.644441858158: 23703/47276
11806.963086217556: 23704/47276
11840.166176418263: 23704/47276
11854.909014861905: 23704/47276
11887.868542895178: 23704/47276
11908.105364928242: 23705/47276
11920.901535477671: 23705/47276
11945.55972063696: 23705/47276
11968.747196786255: 23705/47276
11987.42108870117: 23705/47276
12025.142763217831: 23705/47276
12042.563972054822: 23706/47276
12072.982464916957: 23706/47276
12087.85231997805: 23706/47276
12114.640809483699: 23706/47276
12138.999165820615: 23706/47276
12162.275377144168: 23707/47276
12178.16959283544: 23707/47276
12213.708598513878: 23707/47276
12227.008269959128: 23707/47276
12257.2250907741: 23707/47276
12289.560470971062: 23708/47276
12316.340320746966: 23708/47276
12344.172209086113: 23708/47276
12377.598829198654: 23708/47276
12391.280087139734: 23708/47276
12413.931256187045: 23708/47276
12431.273110544984: 23709/47276
12462.362440656392: 23709/47276
12482.908977519739: 23709/47276
12516.332545409527: 23709/47276
12541.590507665958: 23709/47276
12566.379437295416: 23710/47276
12600.879132719992: 23710/47276
12624.374512936785: 23710/47276
12646.937771257579: 23710/47276
12684.84128594706: 23711/47276
12695.078430401076: 23711/47276
12708.399284652029: 23711/47276
12739.41659037501: 23711/47276
12776.49821909708: 23711/47276
12785.993672618033: 23711/47276
12795.40992115108: 23711/47276
12833.572510137832: 23712/47276
12849.140138867087: 23712/47276
12872.445999019343: 23712/47276
12896.408981661318: 23712/47276
12935.084016888204: 23712/47276
12966.786640833205: 23713/47276
12995.987365951434: 23713/47276
13021.89677117126: 23713/47276
13044.865314658242: 23713/47276
13063.277859184942: 23713/47276
13100.100826483727: 23714/47276
13124.043167444894: 23714/47276
13144.217142061854: 23714/47276
13164.110739351558: 23714/47276
13191.445255069535: 23714/47276
13213.943182001363: 23715/47276
13251.181821692955: 23715/47276
13278.459798741016: 23715/47276
13298.553143408999: 23715/47276
13331.763408592544: 23716/47276
13350.065799468048: 23716/47276
13363.744484211411: 23716/47276
13374.837247317122: 23716/47276
13411.68214861293: 23716/47276
13437.73193060814: 23716/47276
13469.85648945447: 23717/47276
13482.548844992674: 23717/47276
13511.214668769853: 23717/47276
13521.874796795133: 23717/47276
13554.143053946887: 23717/47276
13570.184235491153: 23717/47276
13608.682799981349: 23718/47276
13642.811379909608: 23718/47276
13679.627224883528: 23718/47276
13692.088043642983: 23718/47276
13708.592890822894: 23718/47276
13735.790825605156: 23719/47276
13755.076388840296: 23719/47276
13780.221832682393: 23719/47276
13800.327896101437: 23719/47276
13834.777524799072: 23719/47276
13857.898846786144: 23719/47276
13876.27020565666: 23720/47276
13905.136148182464: 23720/47276
13943.073295590733: 23720/47276
13976.114065499098: 23720/47276
14010.91010404672: 23721/47276
14036.45054771547: 23721/47276
14049.247344898153: 23721/47276
14076.412735853515: 23721/47276
14115.408538088212: 23721/47276
14134.386746500631: 23722/47276
14171.436161443427: 23722/47276
14209.975653814314: 23722/47276
14235.138820131042: 23722/47276
14245.344868128706: 23722/47276
14276.37705052348: 23723/47276
14312.024889724791: 23723/47276
14346.841051463814: 23723/47276
14382.68931269367: 23723/47276
14401.682259006971: 23724/47276
14419.509595697704: 23724/47276
14437.319774575195: 23724/47276
14456.935048800517: 23724/47276
14492.38308644292: 23724/47276
14520.682623062305: 23724/47276
14552.131279802514: 23725/47276
14563.89765521008: 23725/47276
14579.413044008073: 23725/47276
14609.121759001499: 23725/47276
14631.69242907029: 23725/47276
14641.302123023735: 23725/47276
14654.031391999562: 23725/47276
14679.426657794866: 23726/47276
14691.592820366384: 23726/47276
14706.445867659624: 23726/47276
14727.805321464319: 23726/47276
14746.696956633716: 23726/47276
14764.02191946794: 23726/47276
14776.125286336835: 23726/47276
14805.36391915716: 23727/47276
14831.05630281666: 23727/47276
14847.24554713423: 23727/47276
14885.6728756206: 23727/47276
14907.375068664931: 23727/47276
14923.062958943849: 23727/47276
14959.58886437164: 23728/47276
14970.73306867113: 23728/47276
15007.147867543816: 23728/47276
15017.226639588971: 23728/47276
15032.641559786296: 23728/47276
15047.693960136008: 23728/47276
15081.197853414158: 23729/47276
15094.873729739287: 23729/47276
15132.413841308306: 23729/47276
15158.745906005544: 23729/47276
15183.578141737038: 23729/47276
15209.802280836058: 23729/47276
15227.922499014314: 23730/47276
15255.846122403618: 23730/47276
15277.3391149368: 23730/47276
15301.933035424703: 23730/47276
15313.976392452138: 23730/47276
15350.066901338972: 23730/47276
15360.028367129804: 23731/47276
15392.937064728056: 23731/47276
15405.851586288065: 23731/47276
15442.625950161835: 23731/47276
15455.704490019867: 23731/47276
15483.315716295705: 23731/47276
15520.804643842512: 23732/47276
15549.513043020796: 23732/47276
15565.185344266316: 23732/47276
15583.062307866378: 23732/47276
15596.212835482886: 23732/47276
15613.78631099123: 23732/47276
15648.853702046168: 23733/47276
15669.133271729797: 23733/47276
15701.061778894174: 23733/47276
15739.48441401794: 23733/47276
15755.783997882807: 23733/47276
15768.604893390378: 23734/47276
15802.21666739057: 23734/47276
15820.918394261098: 23734/47276
15847.028219344005: 23734/47276
15866.548270350446: 23734/47276
15904.901200226084: 23735/47276
15932.12976143552: 23735/47276
15960.488481468254: 23735/47276
15995.700064065253: 23735/47276
16025.009550599178: 23735/47276
16054.276853095096: 23736/47276
16087.144483437422: 23736/47276
16100.880027647474: 23736/47276
16131.816829925161: 23736/47276
16152.435588418275: 23736/47276
16162.167601702537: 23736/47276
16196.7438801411: 23737/47276
16224.962873271568: 23737/47276
16236.27590818444: 23737/47276
16263.782458590757: 23737/47276
16301.54672138699: 23737/47276
16315.780128702329: 23737/47276
16334.080839556702: 23738/47276
16366.116468664328: 23738/47276
16392.444083173923: 23738/47276
16429.79717312581: 23738/47276
16454.471579529407: 23738/47276
16491.04638443945: 23739/47276
16526.678717924246: 23739/47276
16535.89452691286: 23739/47276
16551.719778239294: 23739/47276
16561.43889804233: 23739/47276
16591.23440184199: 23739/47276
16625.082011788767: 23740/47276
16645.666976020715: 23740/47276
16655.819871954423: 23740/47276
16689.6713335493: 23740/47276
16722.36124060901: 23740/47276
16742.989977426416: 23740/47276
16774.953624559224: 23741/47276
16791.628356893525: 23741/47276
16813.75325814988: 23741/47276
16843.039583289854: 23741/47276
16859.254302595895: 23741/47276
16885.552963596096: 23741/47276
16905.1504608719: 23742/47276
16918.472474825932: 23742/47276
16951.650165525436: 23742/47276
16964.860377161476: 23742/47276
16987.257182277874: 23742/47276
17014.99101713114: 23742/47276
17045.488997939166: 23743/47276
17073.509265568122: 23743/47276
17101.80551558611: 23743/47276
17111.108200430408: 23743/47276
17120.401281598777: 23743/47276
17133.99519157878: 23743/47276
17144.130382263098: 23743/47276
17155.41200728725: 23743/47276
17168.839540219473: 23743/47276
17189.735315103335: 23744/47276
17203.597110548428: 23744/47276
17212.923244646987: 23744/47276
17233.30528178361: 23744/47276
17256.000995507275: 23744/47276
17294.547424525696: 23744/47276
17328.703746918953: 23745/47276
17351.343244640146: 23745/47276
17373.00400456879: 23745/47276
17387.07172180706: 23745/47276
17407.615682814805: 23745/47276
17440.682692716415: 23745/47276
17468.03251053579: 23746/47276
17488.42252446559: 23746/47276
17504.169458155713: 23746/47276
17523.1710032097: 23746/47276
17533.97447492384: 23746/47276
17564.58906703158: 23746/47276
17602.41291703183: 23746/47276
17625.281673724556: 23747/47276
17652.541422898405: 23747/47276
17685.098584706328: 23747/47276
17706.87683026763: 23747/47276
17730.746946856652: 23747/47276
17758.870838352886: 23748/47276
17796.10045530164: 23748/47276
17826.39033132314: 23748/47276
17844.96912661743: 23748/47276
17855.530800318247: 23748/47276
17870.975735635984: 23748/47276
17907.88626620465: 23749/47276
17937.272881977024: 23749/47276
17960.97618233955: 23749/47276
17977.345833463638: 23749/47276
17993.180708051987: 23749/47276
18022.246395739687: 23749/47276
18048.541797210433: 23750/47276
18076.166404742882: 23750/47276
18103.10507522313: 23750/47276
18112.152664708643: 23750/47276
18141.44927323094: 23750/47276
18170.011176211337: 23750/47276
18179.855772108276: 23750/47276
18197.546528164465: 23751/47276
18228.490244584278: 23751/47276
18256.67312364329: 23751/47276
18272.019779177575: 23751/47276
18283.56193144591: 23751/47276
18296.96694397446: 23751/47276
18308.927340079827: 23751/47276
18324.917054310885: 23751/47276
18345.115406890516: 23752/47276
18360.532885623437: 23752/47276
18378.701527056288: 23752/47276
18403.509646108825: 23752/47276
18432.395764339137: 23752/47276
18465.59445693599: 23752/47276
18483.5680209583: 23752/47276
18522.42339698427: 23753/47276
18550.2624404605: 23753/47276
18588.072535869134: 23753/47276
18602.24548402691: 23753/47276
18631.57045871847: 23753/47276
18648.08618966199: 23754/47276
18663.322731404438: 23754/47276
18695.90500439411: 23754/47276
18717.392646680808: 23754/47276
18752.880475617738: 23754/47276
18777.206439358437: 23754/47276
18792.655978209856: 23755/47276
18804.257143347313: 23755/47276
18818.486475265265: 23755/47276
18827.88815686449: 23755/47276
18846.53853104472: 23755/47276
18863.559979960217: 23755/47276
18897.563214406953: 23755/47276
18914.303905030098: 23755/47276
18945.49898043134: 23756/47276
18982.294743824536: 23756/47276
18998.543130828006: 23756/47276
19029.393504893455: 23756/47276
19067.05987262633: 23756/47276
19082.51259225635: 23756/47276
19099.30831843465: 23757/47276
19123.17983253793: 23757/47276
19151.04438851032: 23757/47276
19172.269231706265: 23757/47276
19196.229596042216: 23757/47276
19229.77006817907: 23757/47276
19258.503383338677: 23758/47276
19281.409314637665: 23758/47276
19307.515701210665: 23758/47276
19331.09532557602: 23758/47276
19361.62628679027: 23758/47276
19371.494235574202: 23758/47276
19408.21137145706: 23759/47276
19436.71861861387: 23759/47276
19457.8415625302: 23759/47276
19477.787155526436: 23759/47276
19491.70810910066: 23759/47276
19517.991780584656: 23759/47276
19534.68111056585: 23759/47276
19569.864780968386: 23760/47276
19593.73095235529: 23760/47276
19626.87705347392: 23760/47276
19639.680378583475: 23760/47276
19671.399695589764: 23760/47276
19704.798198538065: 23761/47276
19736.825655893517: 23761/47276
19749.064529957574: 23761/47276
19764.08549919197: 23761/47276
19775.848642530324: 23761/47276
19806.776462266647: 23761/47276
19841.680317286642: 23762/47276
19868.394249722533: 23762/47276
19893.098955962138: 23762/47276
19919.292489518753: 23762/47276
19948.994661896748: 23762/47276
19981.18519157131: 23762/47276
20002.40769559625: 23763/47276
20014.36498826531: 23763/47276
20032.763125392135: 23763/47276
20055.86475783341: 23763/47276
20093.60555721713: 23763/47276
20108.253852022415: 23763/47276
20146.986858766795: 23763/47276
20184.020863430716: 23764/47276
20215.907296280107: 23764/47276
20240.380160806148: 23764/47276
20249.511680330772: 23764/47276
20278.334013263455: 23764/47276
20303.768049861934: 23765/47276
20339.238886312967: 23765/47276
20360.343956532324: 23765/47276
20381.784958203683: 23765/47276
20402.864426189586: 23765/47276
20440.085385274113: 23765/47276
20469.662167682643: 23766/47276
20491.915590556408: 23766/47276
20508.78796123744: 23766/47276
20518.05110001729: 23766/47276
20544.502721510256: 23766/47276
20574.067458620073: 23766/47276
20598.07624258853: 23766/47276
20618.219953407184: 23767/47276
20646.233620437102: 23767/47276
20680.33662367169: 23767/47276
20696.45117271072: 23767/47276
20718.389386883686: 23767/47276
20741.349263374268: 23767/47276
20755.927654565097: 23767/47276
20771.70540481781: 23768/47276
20786.051537806037: 23768/47276
20797.132419064474: 23768/47276
20824.000293392866: 23768/47276
20837.141689675507: 23768/47276
20869.858604918747: 23768/47276
20907.424911008602: 23768/47276
20943.50603706503: 23769/47276
20955.84946819704: 23769/47276
20973.005497264225: 23769/47276
20993.95761943925: 23769/47276
21015.027783946356: 23769/47276
21052.077960887407: 23769/47276
21085.30995258463: 23770/47276
21117.04269433981: 23770/47276
21135.1681793331: 23770/47276
21169.660841256104: 23770/47276
21191.91661671826: 23770/47276
21220.866628124793: 23770/47276
21259.308571435857: 23771/47276
21278.040533428648: 23771/47276
21317.010212195535: 23771/47276
21344.52659765088: 23771/47276
21364.32377734287: 23771/47276
21374.215759555784: 23771/47276
21396.583764761486: 23771/47276
21417.36500230518: 23772/47276
21428.250578784406: 23772/47276
21447.628753608984: 23772/47276
21464.201995043146: 23772/47276
21474.13856456307: 23772/47276
21489.62318975559: 23772/47276
21510.240475740167: 23772/47276
21522.420904103423: 23772/47276
21552.499662419978: 23772/47276
21583.83296060214: 23773/47276
21622.44595294448: 23773/47276
21633.101404343488: 23773/47276
21670.36904750386: 23773/47276
21685.204481855402: 23773/47276
21723.646253482577: 23774/47276
21739.23814304736: 23774/47276
21755.290346950926: 23774/47276
21784.04413955238: 23774/47276
21816.030410849093: 23774/47276
21843.57541746462: 23774/47276
21857.82323465304: 23774/47276
21886.689134423268: 23775/47276
21910.657343042396: 23775/47276
21925.71445427059: 23775/47276
21944.003922439246: 23775/47276
21967.671693627344: 23775/47276
22003.90634123563: 23775/47276
22013.504270994923: 23775/47276
22043.72163789291: 23776/47276
22066.607782619656: 23776/47276
22076.60237465409: 23776/47276
22093.329219673447: 23776/47276
22105.955798853374: 23776/47276
22139.082510678327: 23776/47276
22168.969127147448: 23776/47276
22180.915782881813: 23776/47276
22195.625844892835: 23776/47276
22205.904979933446: 23777/47276
22243.533474818167: 23777/47276
