74.33562782869926: 5926/19268
150.04958758143076: 5986/19268
227.54979335083837: 6475/19268
303.1254868518058: 6521/19268
374.0302479039266: 6620/19268
445.52447511796106: 6724/19268
522.3191682271652: 6724/19268
598.2072221634905: 6724/19268
678.233821339265: 6724/19268
763.1588487048045: 6734/19268
849.0530532434005: 6734/19268
903.9517738835601: 6744/19268
994.6788031813751: 6745/19268
1058.072840377313: 6745/19268
1127.9100465688216: 6745/19268
1210.6392844785912: 6745/19268
1269.1662737769147: 6745/19268
1350.9196825502747: 6745/19268
1443.8597295958095: 6745/19268
1522.3153548131718: 6745/19268
1609.0653649095846: 6745/19268
1673.151635958726: 6745/19268
1750.7001075907626: 6745/19268
1796.9057127999895: 6745/19268
1894.2079839158655: 6745/19268
1967.2313219229766: 6745/19268
2057.600831126366: 6745/19268
2107.870296771334: 6745/19268
2197.8755224241004: 6745/19268
2285.3047744870123: 6745/19268
2367.9418225157788: 6749/19268
2421.5861608344544: 6749/19268
2506.175932461523: 6753/19268
2563.1218980188664: 6753/19268
2649.304486395886: 6753/19268
2724.7968807793404: 6753/19268
2815.496359023612: 6753/19268
2878.897494176906: 6753/19268
2957.76447177095: 6753/19268
3022.1882882491354: 6753/19268
3126.8284270522686: 6757/19268
3184.756372150956: 6757/19268
3277.4855314703655: 6757/19268
3364.746577609987: 6757/19268
3447.3558458057605: 6757/19268
3503.4334002674636: 6757/19268
3599.5763933725407: 6757/19268
3665.4878124757242: 6757/19268
3750.7970524385173: 6762/19268
3818.329390437115: 6762/19268
3885.345831337846: 6762/19268
3986.4969824889577: 6763/19268
4066.4763971558486: 6763/19268
4146.17000285058: 6763/19268
4254.379054605393: 6764/19268
4308.850134781988: 6764/19268
4395.908382317036: 6765/19268
4479.617172625654: 6766/19268
4570.9774842284405: 6766/19268
4654.754330032859: 6766/19268
4708.709880297633: 6769/19268
4805.940132267004: 6769/19268
4849.8206271238205: 6769/19268
4956.748570873337: 6769/19268
5004.518522070166: 6769/19268
5097.9822555745895: 6769/19268
5157.006482774372: 6771/19268
5249.850845949933: 6771/19268
5306.056481390001: 6771/19268
5366.133436378509: 6771/19268
5456.423357595893: 6771/19268
5525.178732293393: 6773/19268
5613.665587876455: 6773/19268
5695.104939646396: 6773/19268
5772.576520950526: 6773/19268
5852.957480780657: 6774/19268
5937.661309222246: 6775/19268
6007.012706045931: 6775/19268
6113.9128189209205: 6775/19268
6165.989747524815: 6775/19268
6252.076053414929: 6775/19268
6358.6888140267965: 6777/19268
6420.903191539344: 6777/19268
6513.527889315379: 6777/19268
6566.487220861504: 6778/19268
6654.5571854441005: 6778/19268
6712.935344480216: 6778/19268
6802.734503501868: 6778/19268
6878.956102188806: 6778/19268
6983.981284378811: 6779/19268
7058.268268371121: 6779/19268
7137.629208548269: 6781/19268
7217.018294860236: 6781/19268
7280.681961834624: 6781/19268
7364.839196511549: 6781/19268
7431.224397408272: 6781/19268
7478.886241287859: 6787/19268
7538.510502641532: 6787/19268
7655.603788876277: 6787/19268
7713.394510922037: 6787/19268
7812.51337907469: 6788/19268
7900.565469977293: 6788/19268
7970.541361292326: 6788/19268
8087.26266748183: 6788/19268
8124.009239618433: 6788/19268
8204.903449418984: 6788/19268
8250.835408922298: 6788/19268
8353.473134100052: 6788/19268
8427.642352456118: 6791/19268
8518.536963718447: 6791/19268
8587.766692321346: 6791/19268
8678.918913448399: 6791/19268
8743.494112916842: 6791/19268
8825.026378681903: 6791/19268
8891.984101121456: 6791/19268
8969.407606847937: 6792/19268
9041.671576609044: 6792/19268
9140.59427197017: 6792/19268
9212.882298642595: 6792/19268
9295.595943551381: 6792/19268
9386.001380260528: 6793/19268
9456.630575376614: 6799/19268
9536.076163896718: 6799/19268
9606.46082025226: 6799/19268
9667.092570991485: 6799/19268
9748.272923478306: 6799/19268
9857.393103459593: 6799/19268
9933.035745825004: 6799/19268
10029.567204233397: 6799/19268
10081.51889591754: 6799/19268
10172.401156900267: 6800/19268
10252.0000503259: 6800/19268
10319.426875294803: 6800/19268
10416.74350781414: 6800/19268
10510.06848204867: 6800/19268
10585.858308727516: 6800/19268
10651.982157800816: 6800/19268
10706.957374892858: 6804/19268
10803.009047951062: 6804/19268
10886.359460460235: 6804/19268
10956.388672146131: 6804/19268
11040.54322027245: 6804/19268
11113.235587279305: 6804/19268
11204.170074888807: 6810/19268
11271.811409177593: 6811/19268
11342.700911824733: 6811/19268
11426.476448930207: 6811/19268
11523.010009871881: 6812/19268
11622.603008161093: 6812/19268
11670.141803457835: 6813/19268
11731.386045499947: 6814/19268
11829.271578852287: 6814/19268
11918.393517901719: 6814/19268
11977.509535302202: 6814/19268
12063.51206104864: 6814/19268
12136.442188433584: 6814/19268
12219.787803772835: 6814/19268
12275.784070707738: 6814/19268
12345.782077135817: 6814/19268
12434.402729370775: 6814/19268
12519.116904651914: 6814/19268
12605.123326318359: 6814/19268
12648.759175354753: 6814/19268
12719.719753527968: 6814/19268
12796.578972548417: 6814/19268
12886.160013617713: 6814/19268
12974.685128585505: 6814/19268
13042.39353449494: 6818/19268
13129.046207339048: 6819/19268
13199.66810455002: 6819/19268
13297.137209684442: 6819/19268
13354.928252979795: 6821/19268
13452.91855882518: 6821/19268
13507.738625905242: 6821/19268
13591.922875941922: 6821/19268
13662.534428299463: 6821/19268
13749.458210624582: 6821/19268
13804.5366831155: 6821/19268
13889.700347585042: 6821/19268
13971.321466837393: 6821/19268
14045.553773451731: 6821/19268
14108.261852041216: 6821/19268
14221.928075203688: 6821/19268
14284.345514892102: 6821/19268
14371.67129146707: 6821/19268
14452.00791536211: 6822/19268
14530.958442766996: 6822/19268
14610.399365920508: 6822/19268
14707.493249011946: 6827/19268
14772.860505448964: 6827/19268
14852.97816847999: 6827/19268
14917.949410797539: 6827/19268
14995.040780113091: 6827/19268
15068.688735256244: 6827/19268
15152.352538498548: 6827/19268
15224.506493652001: 6828/19268
15304.355980850114: 6828/19268
15374.659393550408: 6828/19268
15433.243288632038: 6829/19268
15506.09777732754: 6829/19268
15562.898340804171: 6829/19268
15628.620452554038: 6829/19268
15724.615675835816: 6829/19268
15788.682431483943: 6829/19268
15885.494356736835: 6829/19268
15962.064513886498: 6829/19268
16027.69246193377: 6829/19268
16099.064799351001: 6830/19268
16203.179797305946: 6835/19268
16263.95216889817: 6835/19268
16344.473606425558: 6835/19268
16436.4478839249: 6835/19268
16510.495029773818: 6835/19268
16578.241898130254: 6835/19268
16669.27245466951: 6835/19268
16748.66561779518: 6836/19268
16819.40918239107: 6836/19268
16884.643832075282: 6836/19268
16962.783503334493: 6836/19268
17048.696688071264: 6836/19268
17123.258735072788: 6839/19268
17190.36050848596: 6839/19268
17262.052955450203: 6839/19268
17360.899055563175: 6839/19268
17439.64222042339: 6839/19268
17529.01266462062: 6844/19268
17581.695101363952: 6844/19268
17662.339815809504: 6844/19268
17750.466537146385: 6844/19268
17846.17959363688: 6844/19268
17912.261776068026: 6844/19268
18019.342779165796: 6844/19268
18076.330505783135: 6844/19268
18147.61681455071: 6844/19268
18211.124374175786: 6844/19268
18315.890045873643: 6844/19268
18384.01400908841: 6844/19268
18463.847746727555: 6844/19268
18559.74642400598: 6848/19268
18620.20345161647: 6848/19268
18709.690225645907: 6848/19268
18760.68066432693: 6848/19268
18856.068117697818: 6848/19268
18915.362624682763: 6848/19268
18979.82159327912: 6848/19268
19070.446114440398: 6848/19268
19140.06225355134: 6848/19268
19202.530816245508: 6848/19268
19267.970570291516: 6848/19268
19373.090997305495: 6848/19268
19443.834405098667: 6848/19268
19516.438909966764: 6850/19268
19608.393823840546: 6850/19268
19663.40026577838: 6851/19268
19745.81595397143: 6851/19268
19810.622657906188: 6851/19268
19865.85033368749: 6851/19268
19965.476345899: 6855/19268
20062.054328375874: 6855/19268
20137.244633606944: 6855/19268
20203.08360678977: 6855/19268
20306.374243819413: 6855/19268
20383.024502071203: 6855/19268
20439.30256030565: 6855/19268
20510.063995264074: 6855/19268
20590.94207527196: 6855/19268
20667.986972699076: 6856/19268
20755.22938812052: 6857/19268
20837.733886354607: 6857/19268
20917.57349703989: 6860/19268
20999.249289498912: 6861/19268
21074.91493384802: 6861/19268
21128.14450073154: 6861/19268
21201.193935011244: 6861/19268
21285.92723944: 6861/19268
21346.283416301627: 6861/19268
21413.823216441153: 6861/19268
21494.965365862645: 6861/19268
21553.03256972227: 6863/19268
21613.244888694306: 6863/19268
21708.70803594318: 6863/19268
21789.200666574543: 6863/19268
21870.83867591474: 6863/19268
21977.1267785997: 6863/19268
22048.91709424424: 6863/19268
22096.565447029654: 6864/19268
22209.748298268147: 6864/19268
22280.875398448366: 6864/19268
22364.56249111204: 6864/19268
22429.502574950977: 6864/19268
22512.214657684675: 6869/19268
22580.307252443617: 6869/19268
22660.99718102043: 6869/19268
