15.585333432026811: 3731/19268
2702.4426833959587: 6763/19268
2720.0276737072477: 6763/19268
2733.3934362721325: 6763/19268
2753.7912342088007: 6769/19268
2778.4711643521773: 6769/19268
2795.4404240092294: 6769/19268
2812.739950714668: 6769/19268
2829.2384275761074: 6769/19268
2853.5037974175502: 6770/19268
2869.143224936588: 6770/19268
2883.7566330189834: 6771/19268
2906.07618091116: 6771/19268
2918.1342795291393: 6771/19268
2931.0494822831874: 6772/19268
2949.6551302186117: 6772/19268
2965.6667693849085: 6772/19268
2981.914487953422: 6772/19268
2999.019068400481: 6772/19268
3017.1862172722504: 6772/19268
3030.955138771935: 6772/19268
3043.5223278872163: 6772/19268
3067.414533922376: 6772/19268
3088.3071204916114: 6772/19268
3107.6196960999137: 6772/19268
3125.050717909958: 6772/19268
3143.0895412834375: 6772/19268
3160.565461482536: 6772/19268
3176.295784117747: 6772/19268
3194.9406608072054: 6772/19268
3216.3539195507124: 6772/19268
3235.759732281719: 6772/19268
3255.8397042968336: 6772/19268
3266.682989034292: 6772/19268
3279.2554069515872: 6772/19268
3301.2870382523092: 6772/19268
3304.024612976321: 6772/19268
3314.116311942476: 6772/19268
3330.3218857448064: 6772/19268
3342.8904318404484: 6772/19268
3366.850150327164: 6772/19268
3387.244609590236: 6772/19268
3402.0377852295237: 6772/19268
3415.329280001182: 6772/19268
3434.4423370767786: 6772/19268
3443.914198168436: 6772/19268
3458.162371062068: 6772/19268
3474.14372677878: 6772/19268
3492.4690859614198: 6772/19268
3511.426618795509: 6772/19268
3526.2180450850087: 6772/19268
3544.4581320961483: 6772/19268
3563.8524173782885: 6773/19268
3583.4979663678682: 6773/19268
3599.8225894524608: 6773/19268
3622.6311762656537: 6773/19268
3628.002426567354: 6773/19268
3653.070626373943: 6773/19268
3673.4301816810844: 6773/19268
3688.336337315327: 6773/19268
3701.524127307624: 6773/19268
3722.9483400104627: 6773/19268
3729.848258513254: 6773/19268
3750.5286784073555: 6774/19268
3765.8857022955467: 6774/19268
3777.661249596603: 6774/19268
3791.095802444873: 6775/19268
3807.9040171148526: 6775/19268
3832.461673012813: 6775/19268
3855.637489109039: 6775/19268
3871.6748449632896: 6775/19268
3891.643805465998: 6775/19268
3911.483030697784: 6775/19268
3925.6623726437424: 6775/19268
3944.7662572330505: 6775/19268
3958.359123618052: 6775/19268
3974.691433707024: 6775/19268
3991.3515831899977: 6776/19268
4012.555849654064: 6794/19268
4025.6787893402216: 6794/19268
4047.153005964655: 6794/19268
4058.7863427820603: 6794/19268
4075.728084872489: 6797/19268
4097.064292553102: 6797/19268
4108.438674353321: 6797/19268
4128.72370933397: 6797/19268
4149.608388550282: 6797/19268
4165.787358097565: 6797/19268
4181.089906789721: 6797/19268
4188.299269503972: 6797/19268
4205.22863102453: 6797/19268
4215.857427625313: 6797/19268
4234.325875373167: 6797/19268
4246.159124826141: 6797/19268
4263.381252012717: 6797/19268
4279.634731713368: 6797/19268
4293.929801071943: 6797/19268
4313.623460582909: 6797/19268
4326.91545665226: 6797/19268
4344.378450057382: 6797/19268
4367.528646562142: 6797/19268
4383.250018926555: 6797/19268
4399.93668212327: 6797/19268
4407.0747739105855: 6797/19268
4425.1961415141495: 6797/19268
4438.337339168384: 6797/19268
4448.274379280763: 6817/19268
4473.823355886782: 6817/19268
4488.908560962065: 6817/19268
4502.218407889608: 6817/19268
4518.529725948008: 6817/19268
4534.999452314093: 6839/19268
4554.180376768706: 6839/19268
4570.749016599863: 6839/19268
4581.081404599368: 6839/19268
4596.3227250770915: 6839/19268
4615.183829382461: 6839/19268
4633.6929330939765: 6839/19268
4648.109534903783: 6839/19268
4662.99624866773: 6839/19268
4672.684597436355: 6839/19268
4686.267935835375: 6839/19268
4703.262022829624: 6839/19268
4717.20149756806: 6839/19268
4733.189642212284: 6839/19268
4742.375764619244: 6839/19268
4766.095991314371: 6839/19268
4780.980336572946: 6839/19268
4800.017829299683: 6839/19268
4815.826848827476: 6839/19268
4833.123524696807: 6839/19268
4853.01727031013: 6840/19268
4860.028614020585: 6840/19268
4879.786721589133: 6840/19268
4896.075079705755: 6840/19268
4908.602972964851: 6840/19268
4924.380174911789: 6840/19268
4942.163049526946: 6840/19268
4958.230711645623: 6840/19268
4976.839647039921: 6841/19268
4993.671674687476: 6841/19268
4999.170529946042: 6841/19268
5019.313985592849: 6841/19268
5026.281603868437: 6842/19268
5045.786345959768: 6842/19268
5061.30308069761: 6843/19268
5081.029359033181: 6843/19268
5092.070167032658: 6843/19268
5108.695914263882: 6843/19268
5121.961190915021: 6843/19268
5142.160858469237: 6843/19268
5152.862885107134: 6843/19268
5163.608585139505: 6843/19268
5169.103211472308: 6843/19268
5180.426030007697: 6843/19268
5197.37172080993: 6843/19268
5213.373646302325: 6843/19268
5230.811412232443: 6843/19268
5243.031450485655: 6843/19268
5257.379578531522: 6843/19268
5274.953761352904: 6843/19268
5282.238338573523: 6843/19268
5300.971625229113: 6843/19268
5317.102074439575: 6843/19268
5329.254168834063: 6843/19268
5339.685090854292: 6843/19268
5358.852051290469: 6843/19268
5362.878945699531: 6843/19268
5382.382239716401: 6843/19268
5402.907623266164: 6843/19268
5432.513959972448: 6843/19268
5452.486599874146: 6843/19268
5468.605268750933: 6843/19268
5475.5121728849535: 6843/19268
5490.987899762437: 6843/19268
5513.335314078814: 6843/19268
5516.705387542534: 6843/19268
5534.767343296681: 6843/19268
5546.314351543087: 6843/19268
5564.326177669891: 6843/19268
5581.56000737911: 6843/19268
5597.973254486628: 6843/19268
5602.318539924874: 6843/19268
5623.580704499578: 6843/19268
5640.12884631942: 6843/19268
5660.868672765521: 6843/19268
5673.960022406617: 6843/19268
5682.622471617998: 6843/19268
5689.7901277016435: 6843/19268
5709.463583678828: 6843/19268
5716.6618191461: 6843/19268
5737.725188918805: 6843/19268
5751.207248888239: 6845/19268
5765.901629726123: 6845/19268
5787.839739797624: 6845/19268
5801.757763511149: 6845/19268
5813.960394543544: 6846/19268
5832.3831800277085: 6846/19268
5848.64612159653: 6846/19268
5866.2418064094345: 6846/19268
5880.839641934859: 6846/19268
5900.015089264457: 6847/19268
5918.486867258767: 6847/19268
5934.973459033392: 6847/19268
5950.790376532608: 6847/19268
5968.551928099448: 6847/19268
5983.342192900044: 6847/19268
5999.755871916706: 6847/19268
6021.9365744994175: 6847/19268
6038.164461143525: 6847/19268
6061.4949776828635: 6847/19268
6076.9282482253275: 6847/19268
6104.0481154737845: 6847/19268
6119.7944956094225: 6847/19268
6142.236704368906: 6847/19268
6159.163036574196: 6848/19268
6168.253682666257: 6848/19268
6190.171888365462: 6848/19268
6212.497748154573: 6848/19268
6225.693513184768: 6848/19268
6243.722227072094: 6848/19268
6269.623830189731: 6848/19268
6290.743378653434: 6848/19268
6299.8401567607625: 6848/19268
6316.168929552111: 6848/19268
6334.500980010814: 6848/19268
6352.7045344602: 6856/19268
6370.332641613361: 6856/19268
6382.022534742302: 6856/19268
6403.188038758797: 6857/19268
6422.217735047073: 6857/19268
6447.142521510667: 6857/19268
6462.468280333388: 6857/19268
6471.901614080951: 6857/19268
6483.9527548609685: 6857/19268
6502.711198121228: 6857/19268
6510.256121627964: 6857/19268
6528.15553954898: 6857/19268
6545.384637983004: 6857/19268
6563.138561688466: 6858/19268
6579.588036551123: 6858/19268
6595.037192731822: 6858/19268
6613.95457652194: 6858/19268
6619.437347207034: 6858/19268
6635.015243834591: 6858/19268
6645.634786223485: 6858/19268
6670.907511894695: 6858/19268
6679.784735961128: 6858/19268
6699.5152729764895: 6858/19268
6716.107120530602: 6858/19268
6739.484270246738: 6858/19268
6752.740068581621: 6858/19268
6768.784321670589: 6858/19268
6782.750133359366: 6858/19268
6802.955837391589: 6858/19268
6820.0780912116925: 6858/19268
6836.134733878801: 6858/19268
6849.182340525724: 6858/19268
6866.778199080739: 6858/19268
6884.099285535585: 6858/19268
6892.37143064004: 6858/19268
6895.7406264113315: 6858/19268
6909.560901854371: 6859/19268
6928.830860070307: 6859/19268
6947.7959094744165: 6859/19268
6962.84722340785: 6859/19268
6981.072541293633: 6859/19268
6996.045752875883: 6859/19268
7018.498723876488: 6859/19268
7032.252709096358: 6859/19268
7055.218705217428: 6859/19268
7068.874543733788: 6859/19268
7076.257335302839: 6859/19268
7089.593851282316: 6859/19268
7105.806073150678: 6859/19268
7125.118466705988: 6859/19268
7143.1992548342805: 6859/19268
7164.687160110175: 6859/19268
7182.837315176189: 6859/19268
7197.002781380961: 6859/19268
7215.8065703493685: 6859/19268
7231.98377295486: 6860/19268
7255.1500468141885: 6860/19268
7264.986321485756: 6860/19268
7277.429791693029: 6860/19268
7303.268153850386: 6860/19268
7319.083015317574: 6860/19268
7332.826643368777: 6860/19268
7353.102096120366: 6860/19268
7380.681637363977: 6860/19268
7397.31946715401: 6860/19268
7415.6453983694855: 6860/19268
7433.05968399738: 6860/19268
7444.596665834318: 6860/19268
7457.730832618841: 6860/19268
7477.02129016535: 6860/19268
7492.828247556561: 6860/19268
7509.6342937494865: 6860/19268
7530.215038811677: 6860/19268
7540.77099894917: 6860/19268
7562.635917022862: 6860/19268
7577.497644376436: 6860/19268
7599.623176977862: 6860/19268
7614.32563386986: 6860/19268
7632.47221663129: 6860/19268
7646.657302844393: 6860/19268
7665.480990723212: 6860/19268
7686.65698535243: 6860/19268
7704.9798206174255: 6860/19268
7722.48743407934: 6861/19268
7734.872280815723: 6861/19268
7757.137917336571: 6861/19268
7775.568624213568: 6861/19268
7797.111050278327: 6861/19268
7816.267332150101: 6861/19268
7825.412916751724: 6861/19268
7843.1405140170045: 6861/19268
7852.1054680591715: 6861/19268
7867.6878486393: 6861/19268
7888.214121019247: 6861/19268
7910.661109307195: 6862/19268
7926.1454414529735: 6862/19268
7931.474409063128: 6862/19268
7948.985837797345: 6862/19268
7975.870479678177: 6862/19268
7995.002529582127: 6862/19268
8008.507667961362: 6862/19268
8030.473594765471: 6862/19268
8047.337109068092: 6862/19268
8062.809676152984: 6862/19268
8069.181187488046: 6862/19268
8087.883993896607: 6862/19268
8103.13489008042: 6862/19268
8123.750465995966: 6862/19268
8141.092055740185: 6862/19268
8154.8843186053045: 6862/19268
8177.32404364396: 6862/19268
8197.722399109593: 6867/19268
8215.033717359045: 6867/19268
8236.857742561473: 6867/19268
8241.424033795673: 6867/19268
8260.46233227155: 6868/19268
8279.096788900179: 6868/19268
8300.281594591419: 6868/19268
8319.909840582368: 6868/19268
8335.371319680486: 6869/19268
8350.800416150103: 6869/19268
8370.071550464632: 6869/19268
8385.621660175597: 6869/19268
8398.99632569734: 6869/19268
8416.715685388466: 6869/19268
8432.446878386849: 6869/19268
8441.972917358644: 6869/19268
8458.604333482524: 6870/19268
8480.629730498547: 6870/19268
8502.353192265477: 6870/19268
8515.100969238174: 6870/19268
8539.21556706381: 6870/19268
8554.60302787637: 6870/19268
8564.494266586718: 6871/19268
8586.649793329763: 6871/19268
8605.888622283224: 6871/19268
8621.156098944602: 6871/19268
8640.329195163344: 6871/19268
8645.426961495717: 6871/19268
8668.639816661638: 6871/19268
8687.918073368242: 6871/19268
8706.794660854926: 6871/19268
8723.944737317945: 6871/19268
8729.170411829617: 6871/19268
8736.413823918907: 6871/19268
8756.424321584174: 6872/19268
8771.793586179969: 6872/19268
8790.178741595462: 6872/19268
8811.061148588891: 6872/19268
8816.799118225532: 6872/19268
8843.056959585816: 6872/19268
8864.403656522127: 6872/19268
8879.318128132723: 6872/19268
8896.66984680617: 6872/19268
8908.078108351847: 6872/19268
8933.47087733946: 6873/19268
8936.12078019733: 6873/19268
8954.154230047105: 6873/19268
8964.190379712567: 6873/19268
8972.26469754404: 6873/19268
8991.160466016474: 6873/19268
9017.333812135088: 6873/19268
9037.109187645709: 6873/19268
9054.514086858235: 6873/19268
9073.703369630231: 6873/19268
9095.159115408984: 6873/19268
9103.512039996915: 6873/19268
9119.722038716165: 6873/19268
9135.333477771394: 6873/19268
9156.215455590036: 6873/19268
9165.581956297598: 6873/19268
9184.536723860496: 6873/19268
9202.849910691786: 6873/19268
9217.349425313247: 6874/19268
9239.01770568253: 6874/19268
9255.566983595087: 6874/19268
9271.14571569785: 6874/19268
9278.55363690495: 6874/19268
9297.614738316552: 6874/19268
9325.772287562135: 6874/19268
9336.28577721579: 6874/19268
9354.400652371141: 6875/19268
9369.082037704788: 6875/19268
9389.395013086805: 6875/19268
9412.982652401579: 6875/19268
9427.386796418547: 6875/19268
9451.267409388354: 6875/19268
9468.0970749692: 6875/19268
9487.217163003845: 6875/19268
9504.745855494748: 6875/19268
9522.670263860164: 6875/19268
9538.152024808269: 6875/19268
9558.024474441294: 6875/19268
9576.315392306555: 6875/19268
9581.20112210016: 6876/19268
9609.807016687218: 6876/19268
9613.115913588259: 6876/19268
9633.411632587993: 6876/19268
9647.898001874293: 6876/19268
9667.515156545971: 6876/19268
9685.769977210784: 6876/19268
9701.343546233893: 6876/19268
9717.36884266949: 6876/19268
9736.590277997035: 6876/19268
9745.323448214545: 6876/19268
9766.711686839051: 6876/19268
9783.919243642707: 6876/19268
9800.599202376128: 6876/19268
9816.943519545524: 6876/19268
9836.047247919903: 6876/19268
9854.791557648878: 6876/19268
9865.738304194: 6876/19268
9884.305696616773: 6876/19268
9897.909024105324: 6876/19268
9913.287492316578: 6876/19268
9930.877975746324: 6876/19268
9959.162083776706: 6876/19268
9962.388727796179: 6876/19268
9983.25924851863: 6876/19268
9999.853211289694: 6876/19268
10006.256434415183: 6876/19268
10025.888709053841: 6876/19268
10041.396236646284: 6876/19268
10058.180383897126: 6876/19268
10078.0438662989: 6876/19268
10097.41848837469: 6876/19268
10116.069289378585: 6876/19268
10135.181881490906: 6876/19268
10152.961865060464: 6877/19268
10171.175137810162: 6877/19268
10186.65098685131: 6877/19268
10207.517468013195: 6877/19268
10223.322167162922: 6877/19268
10242.45504761929: 6877/19268
10258.285012956077: 6877/19268
10266.991307927265: 6877/19268
10283.793213905205: 6878/19268
10291.977605768885: 6878/19268
10304.648672888396: 6878/19268
10321.929217374365: 6878/19268
10342.469922568187: 6878/19268
10348.598105199853: 6878/19268
10365.112133260174: 6878/19268
10393.39087757612: 6878/19268
10404.414206618632: 6878/19268
10422.50321706286: 6878/19268
10434.049690586853: 6878/19268
10457.074834533712: 6878/19268
10475.340620671584: 6878/19268
10492.326420271473: 6878/19268
10510.198757530694: 6878/19268
10519.713044190423: 6878/19268
10535.678145594424: 6878/19268
10557.848940832502: 6878/19268
10576.690645158964: 6878/19268
10593.41163854881: 6878/19268
10614.45517852236: 6878/19268
10631.630500966912: 6878/19268
10648.098963162742: 6878/19268
10668.856374898654: 6878/19268
10687.241324568473: 6878/19268
10695.36309141683: 6878/19268
10703.180522460541: 6878/19268
10717.921099914956: 6878/19268
10735.48008647767: 6878/19268
10756.88943058917: 6878/19268
10773.878644867835: 6878/19268
10794.32902355322: 6878/19268
10810.96219963197: 6879/19268
10828.712433720204: 6879/19268
10839.012877022413: 6879/19268
10854.078954800672: 6879/19268
10875.696340653683: 6879/19268
10892.153629306074: 6879/19268
10908.534887231566: 6879/19268
10929.685014615474: 6879/19268
10946.7856699418: 6879/19268
10964.058323644673: 6879/19268
10981.771510840837: 6879/19268
11002.234961333366: 6879/19268
11022.93655040725: 6879/19268
11037.762910049778: 6879/19268
11057.087772417166: 6879/19268
11078.548849458613: 6879/19268
11097.296837068383: 6879/19268
11117.358965976366: 6879/19268
11131.193299568637: 6879/19268
11149.976407988976: 6879/19268
11169.85018086095: 6879/19268
11187.03787517467: 6879/19268
11201.803901241869: 6879/19268
11211.427974194567: 6879/19268
11218.612183692909: 6879/19268
11239.164370632057: 6879/19268
11257.317151518122: 6879/19268
11267.707714022821: 6879/19268
11283.064789120604: 6879/19268
11301.303828432456: 6879/19268
11318.385613482393: 6879/19268
11338.468136083275: 6879/19268
11356.613592711074: 6879/19268
11375.66996855019: 6879/19268
11397.699630811941: 6879/19268
11417.681042636272: 6879/19268
11420.92649651694: 6879/19268
11427.547193637061: 6879/19268
11453.265275030431: 6879/19268
11466.173709783678: 6879/19268
11484.246812289977: 6879/19268
11502.00938248711: 6879/19268
11511.141508698158: 6879/19268
11530.565143569062: 6880/19268
11547.056565179204: 6880/19268
11566.347272102945: 6880/19268
11584.908442127204: 6880/19268
11595.98467568613: 6880/19268
11615.93200801427: 6880/19268
11630.33115766173: 6880/19268
11647.162441355014: 6880/19268
11665.139044717333: 6880/19268
11688.137052307442: 6880/19268
11694.513537612824: 6880/19268
11698.930104455161: 6880/19268
11718.81312757622: 6880/19268
11736.069236491232: 6880/19268
11760.001146567605: 6880/19268
11775.723386231495: 6880/19268
11782.255166583596: 6880/19268
11808.485078363386: 6880/19268
11833.894187783577: 6880/19268
11850.854096095813: 6880/19268
11875.422190230487: 6880/19268
11896.908955393916: 6880/19268
11916.596647499846: 6880/19268
11936.695277271234: 6880/19268
11950.264009118084: 6881/19268
11970.634365060501: 6881/19268
11988.423486660286: 6881/19268
12003.035404546798: 6881/19268
12014.356101724494: 6881/19268
12026.263522684467: 6881/19268
12043.530814357062: 6882/19268
12051.297767728845: 6882/19268
12070.614573810692: 6882/19268
12089.518696083878: 6882/19268
12096.24940282873: 6882/19268
12118.034153070741: 6882/19268
12131.339977253401: 6882/19268
12153.1283133344: 6882/19268
12170.264700247297: 6882/19268
12191.98394342848: 6882/19268
12210.514360901812: 6882/19268
12227.673665254084: 6882/19268
12243.204789435022: 6882/19268
12258.459274048035: 6882/19268
12281.285690357612: 6882/19268
12296.928810432246: 6882/19268
12314.69094522656: 6882/19268
12335.212439306699: 6882/19268
12352.341281687772: 6882/19268
12362.409642869863: 6882/19268
12390.517184107168: 6882/19268
12409.481755239132: 6882/19268
12413.959756801136: 6882/19268
12433.166251988232: 6882/19268
12452.729656877087: 6882/19268
12477.158811634326: 6882/19268
12491.99173199398: 6882/19268
12500.362136839381: 6882/19268
12518.406802944388: 6882/19268
12534.912955305563: 6882/19268
12542.80579837725: 6882/19268
12567.893756739182: 6882/19268
12585.352542654999: 6882/19268
12602.464672033475: 6882/19268
12621.074502423846: 6883/19268
12639.838295235319: 6883/19268
12660.63456345305: 6883/19268
12675.758986199016: 6883/19268
12690.844553321536: 6883/19268
12709.392468189626: 6883/19268
12729.403411745849: 6883/19268
12731.903384343414: 6883/19268
12756.644177022285: 6883/19268
12773.138834895215: 6883/19268
12782.864921358074: 6883/19268
12798.234973666871: 6883/19268
12816.414543364855: 6883/19268
12829.788465533642: 6883/19268
12847.838390532996: 6883/19268
12858.574302937834: 6883/19268
12877.067074345474: 6883/19268
12889.020081960844: 6883/19268
12909.35131323482: 6883/19268
12923.690095401322: 6883/19268
12941.267692194591: 6883/19268
12959.006558211673: 6883/19268
12969.7105281276: 6883/19268
12984.228062300463: 6883/19268
13000.935508453507: 6883/19268
13008.951664324817: 6883/19268
13021.55067574841: 6883/19268
13031.794451181146: 6883/19268
13046.94263736056: 6883/19268
13063.415095720486: 6883/19268
13083.948267980171: 6883/19268
13096.170007736757: 6883/19268
13115.965216335455: 6883/19268
13138.978036734063: 6883/19268
13153.500994365648: 6883/19268
13170.560091336578: 6883/19268
13190.803960571357: 6883/19268
13208.272112841085: 6883/19268
13222.925712668197: 6883/19268
13234.466992718128: 6883/19268
13251.611483382332: 6883/19268
13266.977214261487: 6883/19268
13289.214011334427: 6883/19268
13312.209661293771: 6883/19268
13329.859318067909: 6883/19268
13337.722172716432: 6883/19268
13350.783575140895: 6883/19268
13359.383259135964: 6883/19268
13373.299917852595: 6883/19268
13389.088814625278: 6883/19268
13408.932709995666: 6883/19268
13429.450355234756: 6883/19268
13443.619468305427: 6883/19268
13448.750758379989: 6883/19268
13467.301788592486: 6883/19268
13499.029069507698: 6883/19268
13515.622914371213: 6883/19268
13536.638389879614: 6883/19268
13554.879992739854: 6884/19268
13568.009903126158: 6884/19268
13584.794226276274: 6884/19268
13606.584568929711: 6884/19268
13622.06275964475: 6884/19268
13629.933284216531: 6884/19268
13647.62443633357: 6884/19268
13661.304893976494: 6884/19268
13680.585431651956: 6884/19268
13695.75553929102: 6884/19268
13714.446807175456: 6884/19268
13738.578278576859: 6884/19268
13921.424490355059: 6884/19268
13940.992871399612: 6884/19268
13956.69910351645: 6885/19268
13966.5676736881: 6885/19268
13979.895692076783: 6886/19268
14000.253184776913: 6886/19268
14013.23758275491: 6886/19268
14032.245776765096: 6886/19268
14047.41451966862: 6886/19268
14066.179834205039: 6886/19268
14084.75985336021: 6886/19268
14092.7678349057: 6887/19268
14107.78289602631: 6888/19268
14125.76846903492: 6888/19268
14137.684015889376: 6888/19268
14147.829825867711: 6888/19268
14155.934869098295: 6888/19268
14173.68727488398: 6888/19268
14192.835394727226: 6888/19268
14208.11773338999: 6888/19268
14225.65654910132: 6888/19268
14249.213430440768: 6888/19268
14254.929807919534: 6888/19268
14272.042817874695: 6888/19268
14295.470980097383: 6888/19268
14312.742374673231: 6888/19268
14331.186248948055: 6888/19268
14350.531167369048: 6889/19268
14369.04817097046: 6889/19268
14385.954600579738: 6889/19268
14407.65457025154: 6889/19268
14420.562584153065: 6889/19268
14439.07377945426: 6889/19268
14459.128655590155: 6889/19268
14470.977638590119: 6889/19268
14486.20989096547: 6889/19268
14505.646574801998: 6889/19268
14529.295405767847: 6889/19268
14547.05426521951: 6889/19268
14563.650388648215: 6889/19268
14578.69201225976: 6889/19268
14596.609453330995: 6890/19268
14621.784311061976: 6890/19268
14643.031001068772: 6890/19268
14658.214787246665: 6890/19268
14677.290414583063: 6890/19268
14693.37045941762: 6890/19268
14708.007948624927: 6890/19268
14724.974879079788: 6890/19268
14747.485201658086: 6890/19268
14765.17443733214: 6890/19268
14771.256883091059: 6890/19268
14790.209416897356: 6890/19268
14809.233022234172: 6890/19268
14827.84486298193: 6891/19268
14846.117951445098: 6891/19268
14858.44729711909: 6891/19268
14869.94577443506: 6891/19268
14892.744296572628: 6891/19268
14904.779580337421: 6891/19268
14921.538500493534: 6891/19268
14940.38519708761: 6891/19268
14958.90550610957: 6891/19268
14975.941180313497: 6891/19268
14983.01196844219: 6891/19268
15004.323790784914: 6891/19268
15023.285694085042: 6891/19268
15030.653785754728: 6891/19268
15049.291364176179: 6891/19268
15056.381960753917: 6891/19268
15076.335772201846: 6891/19268
15090.628670154558: 6891/19268
15116.149247347295: 6891/19268
15130.444226315096: 6891/19268
15151.756558320325: 6891/19268
15164.040798003163: 6891/19268
15181.680225437822: 6891/19268
15200.785031125393: 6891/19268
15210.980914409483: 6891/19268
15230.694693986941: 6891/19268
15251.193408468354: 6891/19268
15264.013979887117: 6891/19268
15274.276993426698: 6891/19268
15290.931652822417: 6891/19268
15309.655257144821: 6891/19268
15323.214844283908: 6891/19268
15330.107867098628: 6891/19268
15351.714491715267: 6891/19268
