12.073207260546749: 18849/47276
32.45499415983169: 20374/47276
45.69380992795884: 20830/47276
57.625279702356416: 21371/47276
89.7882395444318: 21669/47276
107.45597902900981: 22044/47276
126.42670893256052: 22291/47276
143.7881908700269: 22435/47276
152.8092368866088: 22438/47276
173.0069264220134: 22458/47276
187.8927786910337: 22477/47276
197.93346565209796: 22477/47276
217.79460475097665: 22605/47276
240.66059589834478: 22629/47276
263.46056707844: 22665/47276
275.61613383913897: 22805/47276
290.6989036069042: 22815/47276
316.00982215874853: 22827/47276
332.92961209058666: 22929/47276
351.8395768369968: 22936/47276
359.51298896113514: 22937/47276
389.00102379861636: 23079/47276
400.18005779383583: 23082/47276
419.0192464274471: 23136/47276
440.31802168678917: 23147/47276
458.17793757883317: 23147/47276
472.36241351748026: 23147/47276
490.6385626911822: 23147/47276
505.2103519966907: 23160/47276
508.01656728240084: 23160/47276
524.0888552829185: 23160/47276
546.7600905280959: 23165/47276
564.6101882754479: 23165/47276
577.0088711695271: 23172/47276
593.3357469943564: 23172/47276
614.0659005317631: 23176/47276
630.3524301600968: 23257/47276
650.3472463906786: 23257/47276
669.4996235763377: 23257/47276
686.1894263476315: 23257/47276
699.778725757364: 23257/47276
715.4117689762884: 23257/47276
737.5782478520297: 23278/47276
752.1935033119462: 23287/47276
771.3946527714681: 23287/47276
780.9164171007834: 23287/47276
804.4034454324625: 23287/47276
824.7802664248883: 23287/47276
838.9277315273835: 23292/47276
862.3023615718381: 23292/47276
876.9714753363971: 23292/47276
897.1161033918814: 23292/47276
914.4787825711614: 23294/47276
933.7912630374576: 23294/47276
953.386210283308: 23294/47276
973.9364098246466: 23294/47276
985.054528812617: 23305/47276
1006.230782670056: 23306/47276
1025.3237538324413: 23306/47276
1051.353423018592: 23306/47276
1068.6567522924997: 23310/47276
1087.6443262306534: 23310/47276
1095.2583668292982: 23310/47276
1115.2339890808664: 23310/47276
1131.0464159787482: 23310/47276
1149.7642505566055: 23310/47276
1173.2145562164817: 23310/47276
1187.5555803935465: 23311/47276
1200.1141446711565: 23311/47276
1220.1404013208125: 23311/47276
1233.4427248232917: 23312/47276
1256.190106657063: 23312/47276
1267.3322555220261: 23488/47276
1280.2488847694956: 23488/47276
1298.8157389004225: 23489/47276
1318.3272540261744: 23489/47276
1322.3172438670742: 23493/47276
1341.4266368654548: 23493/47276
1380.900315912756: 23516/47276
1401.5734785332434: 23521/47276
1414.8612131448022: 23522/47276
1431.854564725977: 23522/47276
1442.3121081295662: 23522/47276
1456.8647569994148: 23523/47276
1474.324357642067: 23523/47276
1488.7222374306505: 23523/47276
1495.8409667468466: 23523/47276
1506.363112996614: 23523/47276
1510.0491978513505: 23526/47276
1537.196640768778: 23526/47276
1553.7783006065536: 23526/47276
1559.401379288316: 23526/47276
1577.4341662382928: 23526/47276
1600.3337287099228: 23527/47276
1621.5541453074557: 23530/47276
1637.735234427664: 23535/47276
1654.9598941094232: 23535/47276
1671.8261116551653: 23535/47276
1675.7412088906638: 23537/47276
1693.845572470798: 23537/47276
1703.4375006383966: 23537/47276
1725.269430567706: 23537/47276
1737.3226540427338: 23537/47276
1755.0925846587056: 23537/47276
1772.1186263189059: 23537/47276
1786.665911053807: 23537/47276
1802.2763826465855: 23537/47276
1823.6241601631461: 23538/47276
1841.577142623495: 23538/47276
1853.6553648098138: 23538/47276
1863.908967240362: 23575/47276
1874.5981732570633: 23582/47276
1893.9026025733135: 23582/47276
1905.918973766934: 23582/47276
1923.1463413574618: 23582/47276
1939.042354399305: 23582/47276
1956.0583648389268: 23582/47276
1975.629950504062: 23582/47276
1993.3920733541845: 23582/47276
1999.0230661063817: 23582/47276
2009.3618764024936: 23582/47276
2020.1935697068675: 23582/47276
2041.6654102029381: 23582/47276
2061.939623663606: 23583/47276
2077.068172599425: 23585/47276
2092.7310893278764: 23585/47276
2115.2730914258022: 23588/47276
2128.225514117106: 23590/47276
2160.151206367657: 23590/47276
2174.5123009866347: 23590/47276
2199.1673185737404: 23591/47276
2204.4741592704104: 23591/47276
2223.700923387726: 23592/47276
2248.35262543136: 23592/47276
2260.336027492187: 23592/47276
2271.8452467377297: 23592/47276
2291.819504762421: 23592/47276
2311.782513729049: 23600/47276
2331.7371843696014: 23600/47276
2348.6417941868167: 23627/47276
2371.761672277225: 23627/47276
2385.6061362239225: 23627/47276
2399.652277848159: 23627/47276
2411.22906497026: 23627/47276
2418.0637816875433: 23627/47276
2431.684842238834: 23627/47276
2445.766319700031: 23627/47276
2471.9466994181034: 23627/47276
2487.0405336172344: 23627/47276
2502.087560807768: 23627/47276
2517.3364804176176: 23627/47276
2536.5534454410795: 23627/47276
2551.669854902843: 23628/47276
2558.5208701999914: 23628/47276
2583.811506977909: 23628/47276
2598.5319452666013: 23628/47276
2619.2447577868375: 23628/47276
2629.1684115270054: 23628/47276
2638.9177368568726: 23628/47276
2659.3416822676345: 23628/47276
2673.367361030988: 23628/47276
2697.1634305164102: 23629/47276
2717.0686665802223: 23629/47276
2728.6387406094004: 23629/47276
2738.749701832375: 23629/47276
2757.1682642022834: 23632/47276
2771.016514522754: 23632/47276
2798.5070507556406: 23632/47276
2798.7998927743633: 23632/47276
2825.592962897858: 23632/47276
2844.274338723458: 23632/47276
2865.208752869389: 23632/47276
2870.5507672792705: 23632/47276
2887.831243207043: 23632/47276
2901.623051259326: 23632/47276
2922.0761565320863: 23633/47276
2926.2276207683667: 23636/47276
2937.848991784286: 23636/47276
2950.3132383987677: 23636/47276
2969.3770717005336: 23636/47276
2980.3434102048263: 23636/47276
3004.1468550641016: 23636/47276
3017.0017829616654: 23636/47276
3033.806883150737: 23636/47276
3045.0027951355196: 23636/47276
3066.967850311974: 23636/47276
3079.075745024185: 23636/47276
3093.924603597419: 23636/47276
3107.846142874516: 23636/47276
3130.8505556754994: 23636/47276
3143.537082516346: 23636/47276
3161.834556830241: 23636/47276
3171.8852091926447: 23644/47276
3182.345149369932: 23644/47276
3206.1967710909353: 23654/47276
3210.8991952978495: 23656/47276
3228.690160928334: 23658/47276
3247.303301359495: 23658/47276
3260.739174420316: 23658/47276
3275.771288810643: 23658/47276
3287.35711884045: 23660/47276
3309.178240136812: 23660/47276
3326.1160042165557: 23660/47276
3337.9450227115794: 23660/47276
3349.541176614943: 23660/47276
3371.3187483437905: 23660/47276
3390.6220872033828: 23660/47276
3405.070882861426: 23660/47276
3415.1669093657188: 23660/47276
3425.8501502751596: 23660/47276
3446.7153557114725: 23660/47276
3458.792800385001: 23660/47276
3483.574848922079: 23661/47276
3493.4034267883285: 23661/47276
3518.8286340149602: 23661/47276
3534.214832946696: 23661/47276
3549.300857086469: 23661/47276
3562.629022409785: 23661/47276
3570.0427311488106: 23661/47276
3594.838094700661: 23661/47276
3611.53361037622: 23661/47276
3626.95965433692: 23661/47276
3640.848693925819: 23661/47276
3670.650824044382: 23661/47276
3686.820898421472: 23661/47276
3699.7984208527128: 23661/47276
3721.4865482614837: 23661/47276
3730.889057301018: 23661/47276
3752.8199497797236: 23661/47276
3768.5479324077273: 23661/47276
3786.3989615631535: 23661/47276
3794.180669806307: 23661/47276
3810.4176710165452: 23661/47276
3825.7201483674653: 23661/47276
3846.960612757416: 23661/47276
3863.2747838226373: 23661/47276
3873.8931183143: 23661/47276
3892.857487746173: 23661/47276
3900.0795137840187: 23661/47276
3922.402762942665: 23661/47276
3941.1572313521024: 23661/47276
3941.7828360331646: 23661/47276
3962.988517957138: 23661/47276
3984.4944347727405: 23661/47276
3996.1786353925477: 23661/47276
4002.200928444758: 23661/47276
4029.1252379855296: 23661/47276
4043.091394827774: 23661/47276
4068.061285705022: 23661/47276
4079.672595796075: 23661/47276
4087.9834531462016: 23661/47276
4102.1392257897805: 23662/47276
4118.271364862372: 23662/47276
4127.892057706055: 23662/47276
4140.211373035021: 23662/47276
4152.079609331321: 23662/47276
4162.98971305342: 23663/47276
4179.339241466357: 23663/47276
4202.972148685144: 23663/47276
4215.639833576474: 23663/47276
4222.39614750366: 23663/47276
4234.361478004753: 23663/47276
4248.135967716011: 23663/47276
4268.691206980926: 23663/47276
4279.441487814478: 23663/47276
4303.878645656232: 23663/47276
4321.2542099479115: 23663/47276
4337.3278602833125: 23663/47276
4354.7048164851585: 23663/47276
4370.8750943110035: 23663/47276
4387.655311478844: 23663/47276
4397.892905052221: 23663/47276
4413.678202251628: 23663/47276
4437.549369361784: 23663/47276
4457.363510074852: 23663/47276
4482.3206617792675: 23663/47276
4507.980185182348: 23663/47276
4522.41058238017: 23663/47276
4542.420898782852: 23663/47276
4559.284298245004: 23663/47276
4569.715902355216: 23664/47276
4587.321738321387: 23664/47276
4611.642604392276: 23664/47276
4612.9952734932895: 23665/47276
4633.126544636066: 23665/47276
4651.858511737459: 23665/47276
4667.491277732715: 23665/47276
4683.411220554291: 23668/47276
4704.723033207688: 23668/47276
4719.069931994916: 23668/47276
4738.742914328513: 23668/47276
4740.59015825406: 23668/47276
4761.3659720714695: 23668/47276
4773.359884072303: 23668/47276
4787.64538825773: 23668/47276
4805.417427433125: 23668/47276
4822.45880773568: 23668/47276
4837.5312154069725: 23668/47276
4845.134270421629: 23669/47276
4866.985843779505: 23691/47276
4884.899178054928: 23691/47276
4905.069176066635: 23691/47276
4923.0762209719205: 23691/47276
4937.92143246543: 23691/47276
4959.303299722782: 23691/47276
4972.169142374659: 23691/47276
4994.594493617726: 23691/47276
5014.06862325527: 23691/47276
5029.9562273785195: 23691/47276
5044.049905513891: 23692/47276
5065.729041388113: 23692/47276
5081.811696110917: 23692/47276
5108.027722733374: 23692/47276
5118.440821584154: 23694/47276
5145.407021670752: 23694/47276
5155.254098981108: 23694/47276
5172.418506412105: 23694/47276
5194.249221957459: 23694/47276
5211.839629300338: 23694/47276
5230.826742459214: 23694/47276
5249.094209820141: 23694/47276
5264.684596742082: 23696/47276
5275.675867880577: 23696/47276
5293.974023157827: 23696/47276
5315.0061836092855: 23696/47276
5335.483824739192: 23696/47276
5366.041407925946: 23696/47276
5368.951718855227: 23696/47276
5392.610019341373: 23696/47276
5396.470553448361: 23696/47276
5428.4096180376: 23696/47276
5527.771997944389: 23696/47276
5542.366241440956: 23696/47276
5559.359657861778: 23696/47276
5576.150884807208: 23696/47276
5587.865093279101: 23696/47276
5611.926207849509: 23696/47276
5624.102506354721: 23696/47276
5665.860787127451: 23696/47276
5677.563783810882: 23696/47276
5692.3284051732735: 23696/47276
5713.736725738854: 23699/47276
5737.709533610362: 23699/47276
5747.374651323042: 23699/47276
5763.045138742352: 23699/47276
5786.787741478995: 23699/47276
5801.291013785296: 23699/47276
5810.336154910222: 23699/47276
5834.220129985748: 23699/47276
5849.492748616131: 23699/47276
5873.595472812995: 23699/47276
5890.296126660732: 23699/47276
5903.021234862097: 23699/47276
5923.963597602324: 23699/47276
5938.198388984545: 23699/47276
5953.980321762507: 23699/47276
5971.54012251373: 23699/47276
5986.915344635321: 23703/47276
5995.496896160323: 23703/47276
6013.023650274834: 23703/47276
