11.883149440300235: 17995/47276
2790.513533048274: 23684/47276
2801.7096650241274: 23684/47276
2812.4212723943847: 23687/47276
2824.701304900118: 23687/47276
2834.7914394812: 23687/47276
2846.807326877695: 23687/47276
2859.1537914023843: 23687/47276
2877.3154877900915: 23687/47276
2893.6145062902297: 23687/47276
2907.6861632546747: 23687/47276
2918.3934661633975: 23687/47276
2930.614034636188: 23687/47276
2945.6611733427203: 23687/47276
2956.5259922786327: 23687/47276
2968.0153286857594: 23687/47276
2979.363487468138: 23687/47276
2990.2916795955275: 23687/47276
3002.916558917523: 23687/47276
3012.014995651564: 23687/47276
3023.1834274774765: 23687/47276
3036.8770683823113: 23687/47276
3048.622443840442: 23687/47276
3060.8834344953716: 23687/47276
3072.9264635553704: 23687/47276
3084.181200531196: 23687/47276
3097.578367057428: 23687/47276
3108.5556489308788: 23687/47276
3118.5970450572054: 23690/47276
3130.506548394648: 23690/47276
3142.780685044662: 23690/47276
3154.7277465123598: 23690/47276
3164.3901969782814: 23690/47276
3178.277534854301: 23690/47276
3190.4136710404687: 23690/47276
3201.4284540005387: 23690/47276
3213.710626374277: 23690/47276
3229.3309742173815: 23690/47276
3239.2150159114: 23690/47276
3252.95325836929: 23690/47276
3264.9794012451175: 23690/47276
3274.545956311676: 23690/47276
3285.911418126058: 23690/47276
3298.006228787292: 23690/47276
3308.440025144299: 23690/47276
3319.1657380901397: 23704/47276
3330.917699831302: 23704/47276
3342.11584055555: 23704/47276
3352.2385250643283: 23704/47276
3366.232643340171: 23704/47276
3377.6575180589084: 23704/47276
3389.3831091198276: 23704/47276
3402.1797957719805: 23704/47276
3413.06006187958: 23704/47276
3424.5373290146676: 23704/47276
3437.774440570742: 23704/47276
3448.6182235931906: 23704/47276
3460.9340432761023: 23704/47276
3471.6494561016552: 23704/47276
3486.0891348768355: 23706/47276
3496.9373337735187: 23706/47276
3508.0378888263795: 23706/47276
3518.5506710124896: 23706/47276
3531.0405191074983: 23706/47276
3543.230229380347: 23706/47276
3555.3355664794963: 23706/47276
3564.521462799966: 23706/47276
3577.061624467405: 23706/47276
3589.2564222856354: 23706/47276
3601.29968036903: 23707/47276
3613.8261708149057: 23707/47276
3623.91312999133: 23707/47276
3636.9964109257976: 23707/47276
3649.0947101269676: 23707/47276
3661.019702268446: 23707/47276
3683.213549309747: 23707/47276
3697.099765997761: 23707/47276
3708.7314486234795: 23707/47276
3720.9526343380726: 23707/47276
3733.6589495436315: 23707/47276
3746.7708943246926: 23707/47276
3756.518303107191: 23707/47276
3769.255365770744: 23708/47276
3782.37358008518: 23708/47276
3794.553813715446: 23708/47276
3805.7999343409424: 23708/47276
3816.226918936185: 23708/47276
3828.4125190009595: 23708/47276
3839.500136028159: 23708/47276
3851.296721853409: 23708/47276
3863.8282000304503: 23708/47276
3876.2742664409375: 23708/47276
3888.1273916014666: 23708/47276
3899.3837271724788: 23708/47276
3911.9292765228784: 23708/47276
3924.3801785322107: 23708/47276
3935.1469985868666: 23708/47276
3947.061085951045: 23708/47276
3958.469340198884: 23708/47276
3967.3101611966554: 23708/47276
3983.0670568280298: 23708/47276
3994.1120108373552: 23708/47276
4007.199426355253: 23708/47276
4018.403122705464: 23708/47276
4030.81897441582: 23708/47276
4043.766019409793: 23708/47276
4054.1322420162433: 23708/47276
4064.3422780861497: 23708/47276
4076.058624990388: 23708/47276
4086.57804726528: 23708/47276
4099.008592816554: 23708/47276
4112.88639156665: 23708/47276
4124.530206789891: 23708/47276
4135.71547128987: 23708/47276
4148.650862765504: 23708/47276
4162.077621991417: 23708/47276
4174.43581579512: 23708/47276
4187.091924514088: 23708/47276
4199.505801776729: 23708/47276
4212.590366257393: 23708/47276
4221.9374414975655: 23708/47276
4232.511124595814: 23708/47276
4243.131573042727: 23708/47276
4253.872838239386: 23708/47276
4263.669853525325: 23708/47276
4274.7834514438355: 23708/47276
4286.308575191655: 23708/47276
4299.2671867598865: 23708/47276
4311.689579220795: 23708/47276
4326.365700912608: 23708/47276
4337.31627920345: 23708/47276
4347.839072542964: 23708/47276
4362.481226352229: 23708/47276
4372.771111675996: 23708/47276
4386.735187332335: 23708/47276
4397.519448794173: 23708/47276
4411.067309540576: 23708/47276
4423.180298361223: 23708/47276
4435.5309838941985: 23708/47276
4448.226980871621: 23708/47276
4459.54834318318: 23708/47276
4472.706767824133: 23708/47276
4485.336482803757: 23708/47276
4495.642543673541: 23708/47276
4512.689816792826: 23708/47276
4524.258300929249: 23708/47276
4537.029728798987: 23708/47276
4548.968775770607: 23708/47276
4561.9624549948185: 23708/47276
4572.438126023861: 23708/47276
4583.4884302122655: 23708/47276
4595.20232638428: 23708/47276
4608.157958671067: 23708/47276
4620.1947521044995: 23708/47276
4634.078568817938: 23708/47276
4648.132628774986: 23708/47276
4661.031280238618: 23708/47276
4673.610595024226: 23708/47276
4683.655901578753: 23708/47276
4697.027015255879: 23708/47276
4708.390469537739: 23708/47276
4720.4139658157: 23708/47276
4735.614393831311: 23708/47276
4746.52063756157: 23708/47276
4758.832711435233: 23708/47276
4770.010889387812: 23708/47276
4783.256207660207: 23708/47276
4794.977066699402: 23708/47276
4808.439295432128: 23708/47276
4822.941975325426: 23708/47276
4836.11096319665: 23708/47276
4848.0374324588975: 23708/47276
4863.799050339403: 23709/47276
4878.012778920064: 23709/47276
4889.5579696334635: 23709/47276
4902.325822485063: 23709/47276
4912.51665706177: 23709/47276
4924.995682537097: 23709/47276
4937.5640330343: 23709/47276
4951.081338026292: 23709/47276
4963.204909308324: 23709/47276
4975.120219855776: 23709/47276
4989.50917892963: 23709/47276
5000.01128033497: 23709/47276
5012.770879759517: 23709/47276
5027.017001868105: 23709/47276
5038.825431856606: 23709/47276
5050.383946064275: 23709/47276
5064.066197920466: 23709/47276
5076.137549504823: 23709/47276
5086.856381822133: 23709/47276
5097.354084719697: 23709/47276
5118.609694935968: 23709/47276
5129.547140308323: 23709/47276
5142.492971959536: 23709/47276
5153.53956508742: 23709/47276
5164.9352855944635: 23709/47276
5181.679506850678: 23709/47276
5191.317499807276: 23709/47276
5203.003418436067: 23709/47276
5217.4905411831405: 23709/47276
5229.841416194041: 23709/47276
5242.526349151045: 23709/47276
5254.889557830093: 23709/47276
5266.618874075983: 23709/47276
5277.795842828481: 23709/47276
5290.354035059558: 23709/47276
5305.112467330839: 23709/47276
5317.85562530126: 23709/47276
5331.861152863493: 23709/47276
5345.143985932052: 23709/47276
5360.017601723712: 23716/47276
5372.556808913457: 23716/47276
5387.586344678634: 23716/47276
5401.626418397837: 23716/47276
5412.589185618292: 23716/47276
5426.057490465546: 23716/47276
5438.096815112903: 23716/47276
5455.806769820128: 23716/47276
5468.337014270758: 23716/47276
5479.413404921299: 23716/47276
5493.051355724884: 23716/47276
5503.134970623194: 23716/47276
5514.097676802117: 23716/47276
5527.801963133343: 23716/47276
5537.843219126811: 23722/47276
5551.587324775607: 23722/47276
5564.394910970121: 23722/47276
5575.485211987409: 23722/47276
5587.426609655431: 23722/47276
5600.165724216954: 23722/47276
5612.737759887266: 23722/47276
5624.613890301037: 23722/47276
5636.339142615036: 23722/47276
5650.0590031010415: 23722/47276
5661.264053649363: 23722/47276
5674.392124621961: 23722/47276
5684.110982807677: 23722/47276
5695.732642756043: 23722/47276
5704.935768366673: 23722/47276
5717.568162351124: 23722/47276
5731.435609321196: 23722/47276
5745.509490781954: 23722/47276
5755.788385200572: 23722/47276
5766.589190422449: 23722/47276
5779.341754887471: 23722/47276
5787.472450679045: 23722/47276
5799.8590914487295: 23722/47276
5814.5837905088765: 23722/47276
5826.412035600755: 23722/47276
5836.591067846323: 23722/47276
5848.579785606174: 23722/47276
5859.849583000517: 23722/47276
5870.5185707376195: 23722/47276
5881.021416143031: 23722/47276
5893.284081289407: 23722/47276
5906.267171131734: 23722/47276
5916.148876643418: 23722/47276
5928.0177149032215: 23722/47276
5940.742383138831: 23722/47276
5949.57107906726: 23722/47276
5962.326497547243: 23722/47276
5975.146902519635: 23722/47276
5986.636556890312: 23722/47276
5998.965930248341: 23722/47276
6008.02941131312: 23722/47276
6018.872664779652: 23722/47276
6029.651826180223: 23722/47276
6041.073811837855: 23722/47276
6053.89727921132: 23722/47276
6065.838243515231: 23722/47276
6076.405658586236: 23722/47276
6088.163667240858: 23722/47276
6100.074533219147: 23722/47276
6113.35245005406: 23722/47276
6125.345388446493: 23722/47276
6137.71882417791: 23722/47276
6150.601261469538: 23722/47276
6161.427156027593: 23722/47276
6172.940442820427: 23722/47276
6187.0145920418545: 23722/47276
6199.14394247671: 23722/47276
6210.377974393632: 23722/47276
6221.564257004537: 23722/47276
6233.859231771124: 23722/47276
6244.4836643984845: 23722/47276
6255.083659027251: 23722/47276
6266.8670727149065: 23722/47276
6279.550393327331: 23722/47276
6290.860375802454: 23722/47276
6303.463311108186: 23722/47276
6314.959369120069: 23722/47276
6325.969911425309: 23722/47276
6337.856359599474: 23722/47276
6348.744188319029: 23722/47276
6358.294443438817: 23722/47276
6371.49283727954: 23722/47276
6385.1353861727175: 23722/47276
6398.215207796404: 23722/47276
6410.818244654655: 23722/47276
6423.4808087163065: 23722/47276
6432.923831390359: 23722/47276
6442.632876804302: 23722/47276
6450.874346559073: 23722/47276
6464.68146278489: 23724/47276
6477.299187101464: 23724/47276
6489.928546938823: 23724/47276
6499.590416615958: 23724/47276
6511.657114982476: 23724/47276
6522.354295887308: 23724/47276
6532.313716516635: 23724/47276
6545.390921544176: 23724/47276
6554.058586028139: 23724/47276
6565.843333928001: 23724/47276
6579.393038035601: 23724/47276
6592.16669410337: 23724/47276
6603.787875622767: 23724/47276
6615.333161666658: 23724/47276
6626.818494853094: 23724/47276
6637.341544757253: 23724/47276
6650.626571682831: 23724/47276
6661.973288560393: 23724/47276
6671.960424581611: 23724/47276
6682.577409199473: 23724/47276
6694.401691552671: 23724/47276
6706.023381045652: 23724/47276
6717.5373750157705: 23724/47276
6730.190761405571: 23724/47276
6739.485282190246: 23724/47276
6755.06551111575: 23724/47276
6765.074546394699: 23724/47276
6780.31630890963: 23724/47276
6793.503707237227: 23724/47276
6804.553023660998: 23724/47276
6817.268392704591: 23724/47276
6829.567136991937: 23724/47276
6841.193901713702: 23724/47276
6854.160682645882: 23724/47276
6867.072113238678: 23724/47276
6879.876542903383: 23724/47276
6889.179168830809: 23724/47276
6901.550548493062: 23724/47276
6913.872872685187: 23724/47276
6924.749662953213: 23724/47276
6938.065832279268: 23724/47276
6951.735473323664: 23724/47276
6963.820053797209: 23724/47276
6976.163829125127: 23724/47276
6987.9880988254645: 23724/47276
7002.3290019916285: 23724/47276
7013.728859150723: 23724/47276
7026.133466685184: 23724/47276
7040.6906237806315: 23724/47276
7051.052964609128: 23724/47276
7065.389841656672: 23724/47276
7074.938181251031: 23724/47276
7086.625413661299: 23724/47276
7099.735711668956: 23724/47276
7112.192398628459: 23724/47276
7124.28494867201: 23724/47276
7138.5092815178505: 23724/47276
7147.300157705917: 23724/47276
7159.314947951257: 23724/47276
7171.629475894291: 23724/47276
7183.498213351146: 23724/47276
7196.468545968965: 23724/47276
7207.4872133111885: 23724/47276
7217.4911103191835: 23724/47276
7230.235340146111: 23724/47276
7244.009964211118: 23724/47276
7255.182301534083: 23724/47276
7268.318117906097: 23724/47276
7280.001539545288: 23724/47276
7292.002969342101: 23724/47276
7303.592897204014: 23724/47276
7314.274706081616: 23724/47276
7326.377287065181: 23724/47276
7341.210906783396: 23724/47276
7351.612996021159: 23724/47276
7363.497925229347: 23724/47276
7376.138127803009: 23724/47276
7387.1481306226: 23724/47276
7399.828295622227: 23724/47276
7411.8810159862705: 23724/47276
7423.109082732278: 23724/47276
7436.139697646089: 23724/47276
7447.848063111729: 23724/47276
7458.836230186815: 23724/47276
7469.3590365184655: 23724/47276
7482.689024392628: 23724/47276
7492.408729127553: 23724/47276
7503.148396402299: 23724/47276
7517.715566339808: 23755/47276
7529.448256985507: 23755/47276
7540.093057028187: 23755/47276
7553.082249499524: 23755/47276
7566.814685185274: 23755/47276
7578.897683923829: 23755/47276
7592.4600921372: 23755/47276
7605.234882393313: 23755/47276
7618.279711135348: 23755/47276
7627.378533248034: 23755/47276
7640.590794490163: 23755/47276
7651.657067392824: 23755/47276
7665.794681136159: 23755/47276
7677.785066757258: 23755/47276
7690.395617190092: 23755/47276
7702.56616995295: 23755/47276
7717.8395325060455: 23755/47276
7731.186861619076: 23755/47276
7742.615663096279: 23755/47276
7755.720005738112: 23755/47276
7765.133797036036: 23755/47276
7777.11984589479: 23755/47276
7789.3298809705775: 23755/47276
7800.887310717829: 23755/47276
7809.550000627705: 23755/47276
7823.678529574585: 23755/47276
7835.3139487148055: 23755/47276
7847.6200867772895: 23755/47276
7859.954419285943: 23755/47276
7870.881766053975: 23755/47276
7883.059495134468: 23755/47276
7895.710024377012: 23755/47276
7906.099247950018: 23755/47276
7919.1450892342455: 23755/47276
7928.330696555337: 23755/47276
7939.5967844023935: 23755/47276
7952.033650668742: 23755/47276
7965.663343464957: 23755/47276
7976.693891138559: 23755/47276
7989.234487428816: 23755/47276
8002.016343285217: 23755/47276
8015.4136620896625: 23755/47276
8026.659011098571: 23755/47276
8037.065089840467: 23755/47276
8048.36737727239: 23755/47276
8060.5494795165305: 23755/47276
8070.190215069545: 23755/47276
8085.959368293587: 23755/47276
8096.381721861225: 23755/47276
8105.459134309427: 23755/47276
8120.080282244231: 23755/47276
8133.522227618754: 23755/47276
8144.672645678265: 23755/47276
8157.594601843091: 23755/47276
8166.921595656833: 23755/47276
8183.85523428739: 23755/47276
8196.964952446164: 23755/47276
8209.517212204451: 23755/47276
8221.086578205563: 23755/47276
8232.92857895735: 23755/47276
8244.640343845955: 23755/47276
8257.649086789008: 23755/47276
8269.291219498831: 23755/47276
8280.76080172552: 23755/47276
8292.288077741148: 23755/47276
8304.64327947082: 23755/47276
8318.68777432907: 23755/47276
8330.030839017587: 23755/47276
8343.882731062535: 23755/47276
8357.482951255679: 23755/47276
8365.780796579143: 23755/47276
8379.769033596363: 23755/47276
8389.077742862688: 23755/47276
8401.719126301745: 23755/47276
8413.069419457015: 23755/47276
8423.725343621209: 23755/47276
8433.58263893399: 23755/47276
8443.213022122827: 23755/47276
8456.290115861137: 23755/47276
8468.511590891716: 23755/47276
8480.020644896487: 23755/47276
8492.967683092113: 23755/47276
8506.958340247615: 23755/47276
8518.840554515273: 23755/47276
8529.703041693516: 23755/47276
8543.491528662802: 23755/47276
8553.325152283294: 23755/47276
8565.786368104847: 23755/47276
8578.245805688908: 23755/47276
8590.402451884984: 23755/47276
8602.664720215473: 23755/47276
8613.731041685618: 23755/47276
8627.607139733782: 23755/47276
8640.420972269289: 23755/47276
8652.463211466162: 23755/47276
8666.264795459427: 23755/47276
8677.263129891842: 23755/47276
8691.798271418424: 23755/47276
8704.36531254698: 23755/47276
8717.889939864206: 23755/47276
8726.023315798908: 23755/47276
8739.938753793818: 23756/47276
8749.608592775272: 23756/47276
8761.759142913106: 23756/47276
8775.790570080753: 23756/47276
8788.89074637649: 23756/47276
8799.323960023421: 23756/47276
8810.047697830096: 23756/47276
8821.768889144014: 23756/47276
8834.103389847514: 23757/47276
8844.492938237165: 23757/47276
8854.9485079485: 23757/47276
8868.692496108004: 23757/47276
8882.84773118339: 23757/47276
8894.741812919126: 23757/47276
8908.700789656094: 23757/47276
8921.46180145416: 23757/47276
8933.051667306161: 23757/47276
8946.29468718247: 23757/47276
8956.123587052201: 23757/47276
8968.605012425041: 23757/47276
8980.752246433867: 23757/47276
9005.287735423733: 23757/47276
9016.927374925146: 23757/47276
9029.501210458617: 23757/47276
9042.514908546738: 23757/47276
9054.745989905166: 23757/47276
9066.50322662377: 23757/47276
9079.881457957736: 23757/47276
9088.08300482437: 23757/47276
9100.041199837233: 23757/47276
9111.9337629923: 23757/47276
9123.51956031639: 23757/47276
9134.63024203441: 23757/47276
9147.109174782387: 23757/47276
9160.326491664742: 23757/47276
9173.398710449705: 23757/47276
9183.674893229363: 23757/47276
9195.798034327912: 23757/47276
9207.586827989475: 23757/47276
9221.213442118002: 23757/47276
9230.208535526466: 23757/47276
9241.461222090285: 23757/47276
9252.740471273013: 23757/47276
9264.34123041587: 23757/47276
9279.991794943706: 23757/47276
9292.320483198262: 23757/47276
9304.449279307171: 23757/47276
9317.257908678765: 23757/47276
9328.345471551009: 23757/47276
9341.318711844162: 23757/47276
9354.977331545748: 23757/47276
9364.191817463323: 23757/47276
9377.171288558158: 23757/47276
9389.48197304887: 23757/47276
9401.7750269376: 23757/47276
9412.352779517601: 23757/47276
9424.743750432825: 23757/47276
9436.884233533658: 23757/47276
9450.772480820595: 23757/47276
9462.156934960069: 23757/47276
9474.656526934803: 23757/47276
9488.93977713573: 23757/47276
9502.304806259566: 23757/47276
9514.331870425272: 23757/47276
9528.646422367447: 23757/47276
9540.319825867966: 23757/47276
9551.829696298695: 23757/47276
9563.598331164498: 23757/47276
9576.532901692259: 23757/47276
9591.419596578811: 23757/47276
9601.787832569657: 23757/47276
9617.782292192089: 23757/47276
9630.377759641744: 23757/47276
9641.251786941108: 23757/47276
9653.006779499987: 23757/47276
9665.297858693653: 23757/47276
9679.158093842985: 23757/47276
9690.365253492782: 23757/47276
9702.179546764033: 23757/47276
9714.039336306381: 23757/47276
9726.208922746106: 23757/47276
9736.50645124991: 23757/47276
9748.380032759009: 23757/47276
9759.788236570743: 23757/47276
9769.009859650294: 23757/47276
9782.998383249718: 23757/47276
9794.80689629832: 23757/47276
9807.886136452225: 23757/47276
9818.532188615456: 23757/47276
9830.293932227938: 23757/47276
9843.917411474236: 23757/47276
9857.5516081551: 23757/47276
9870.912635512075: 23757/47276
9879.937225569254: 23757/47276
9893.14752826604: 23757/47276
9903.041130019275: 23757/47276
9913.852152829768: 23757/47276
9928.80069586244: 23757/47276
9944.356175320165: 23757/47276
9955.789946774605: 23757/47276
9969.219202395803: 23757/47276
9982.933886574545: 23757/47276
9995.136710449991: 23757/47276
10007.930961494365: 23757/47276
10020.06686534611: 23757/47276
10030.646121295951: 23757/47276
10041.223077670027: 23757/47276
10052.044194455922: 23761/47276
10064.819996550183: 23761/47276
10078.772090644443: 23761/47276
10091.775545247181: 23761/47276
10105.152026673848: 23761/47276
10117.327419131869: 23761/47276
10130.387367833491: 23761/47276
10142.680393616589: 23761/47276
10158.5673400041: 23761/47276
10170.619452325433: 23761/47276
10182.175296166555: 23761/47276
10194.941578451251: 23761/47276
10214.24335162052: 23761/47276
10227.301840990738: 23761/47276
10240.29804154016: 23761/47276
10251.802319206341: 23761/47276
10264.113856029295: 23761/47276
10275.225812810293: 23761/47276
10288.05964061588: 23761/47276
10300.272237796631: 23761/47276
10312.230748773602: 23761/47276
10324.008168195958: 23761/47276
10337.381261627046: 23761/47276
10349.402245781042: 23761/47276
10361.098317862108: 23761/47276
10373.148401508954: 23761/47276
10384.880296898056: 23761/47276
10397.456673959314: 23761/47276
10410.332320633053: 23761/47276
10422.706857278945: 23761/47276
10436.919933546518: 23761/47276
10448.927029821905: 23761/47276
10459.673869425578: 23761/47276
10470.610455499113: 23761/47276
10482.15464065973: 23761/47276
10502.093957822086: 23761/47276
10512.318859197612: 23761/47276
10525.23173685119: 23761/47276
10534.800759109952: 23761/47276
10544.991950150663: 23761/47276
10557.201460010385: 23761/47276
10570.12496242005: 23761/47276
10581.90488228014: 23761/47276
10594.59097169498: 23761/47276
10606.527036842137: 23761/47276
10618.914418092008: 23761/47276
10632.335141031728: 23761/47276
10643.889883451755: 23761/47276
10654.110184284875: 23761/47276
10666.276077132727: 23761/47276
10675.648430226225: 23761/47276
10688.7069944831: 23761/47276
10700.174851907395: 23761/47276
10710.113726305088: 23761/47276
10721.308276570287: 23761/47276
10732.658130356687: 23761/47276
10744.968598676343: 23761/47276
10758.799381585864: 23761/47276
10770.178375917601: 23761/47276
10779.613096414269: 23761/47276
10793.336618124387: 23761/47276
10805.286413850396: 23761/47276
10817.405959040443: 23761/47276
10830.076758128642: 23761/47276
10843.229914156664: 23761/47276
10852.109361761084: 23761/47276
10864.840015836913: 23761/47276
10879.493362197569: 23761/47276
10889.472963681774: 23761/47276
10903.05251478406: 23761/47276
10912.814857213136: 23761/47276
10924.107858866888: 23761/47276
10936.566078127882: 23761/47276
10948.472425569222: 23761/47276
10961.798053243156: 23761/47276
10971.930545337194: 23761/47276
10982.361268375156: 23761/47276
10994.846045939274: 23761/47276
11007.078112857916: 23761/47276
11017.651906794876: 23761/47276
11030.60459025017: 23761/47276
11043.58442034627: 23761/47276
11057.567127786864: 23761/47276
11071.43241486545: 23761/47276
11083.235467397504: 23761/47276
11094.767563832676: 23761/47276
11106.271193290686: 23761/47276
11119.30718882335: 23761/47276
11130.684076119514: 23761/47276
11142.520576040559: 23761/47276
11154.530423808925: 23761/47276
11165.233847706908: 23761/47276
11176.159996597871: 23761/47276
11189.838677945258: 23761/47276
11200.965102956558: 23761/47276
11212.73242943458: 23761/47276
11224.929264440516: 23761/47276
11235.057172122433: 23761/47276
11246.521901950397: 23761/47276
11258.248968730217: 23761/47276
