49.09136182856198: 5603/19268
12199.876230574708: 6852/19268
12231.5348926796: 6852/19268
12277.673426815: 6852/19268
12336.529158422733: 6852/19268
12364.855066909984: 6852/19268
12410.329727467759: 6852/19268
12457.078585391673: 6852/19268
12494.409691299003: 6852/19268
12537.086504234154: 6853/19268
12578.104523789309: 6853/19268
12617.050260539972: 6853/19268
12685.326063347158: 6853/19268
12714.409524878367: 6853/19268
12787.721444767256: 6853/19268
12822.012989793624: 6853/19268
12876.092649568687: 6853/19268
12906.854399020476: 6853/19268
12976.288238896515: 6853/19268
13035.09824619409: 6853/19268
13070.366981219891: 6853/19268
13117.394679649886: 6853/19268
13147.361684392761: 6853/19268
13202.864095057465: 6858/19268
13233.33421602407: 6859/19268
13294.184685659116: 6859/19268
13343.442674018605: 6859/19268
13394.412489239923: 6859/19268
13436.345204121179: 6859/19268
13495.568479131141: 6859/19268
13556.348994363487: 6860/19268
13595.921998475751: 6860/19268
13626.991559001384: 6860/19268
13685.560234452625: 6860/19268
13720.883547350508: 6860/19268
13752.280543087785: 6860/19268
13813.812598164452: 6860/19268
13876.078663024764: 6860/19268
13920.031322543591: 6860/19268
13981.137927939557: 6860/19268
14034.012009971626: 6860/19268
14076.948349304: 6860/19268
14122.933022373258: 6861/19268
14185.057194846975: 6861/19268
14244.936208295072: 6862/19268
14281.640956527417: 6863/19268
14345.683151246923: 6864/19268
14388.895071309966: 6864/19268
14436.890218814844: 6864/19268
14490.698104226898: 6864/19268
14522.225115010084: 6864/19268
14582.559846711385: 6864/19268
14651.180730014932: 6864/19268
14695.29584804042: 6865/19268
14730.149904403359: 6865/19268
14788.349568117299: 6865/19268
14821.033670267985: 6866/19268
14865.93040353128: 6866/19268
14907.84967495588: 6866/19268
14957.366964970517: 6866/19268
14998.235426036068: 6866/19268
15056.99853969006: 6866/19268
15111.59901873888: 6866/19268
15170.830254713519: 6866/19268
15214.466662931274: 6866/19268
15260.381276549873: 6866/19268
15321.973134094953: 6866/19268
15396.78277773405: 6866/19268
15436.063311961321: 6866/19268
15490.389966123988: 6866/19268
15520.811485386055: 6868/19268
15563.828140506357: 6868/19268
15600.71687812172: 6868/19268
15649.580537746264: 6868/19268
15701.700075314708: 6868/19268
15766.335525137849: 6869/19268
15803.776272602932: 6869/19268
15851.653323266451: 6869/19268
15879.2758148409: 6869/19268
15941.098143531832: 6873/19268
16000.624683966455: 6874/19268
16045.442699348509: 6874/19268
16098.504880052415: 6874/19268
16145.988796822: 6874/19268
16180.00737916881: 6874/19268
16240.499861569791: 6874/19268
16277.353122512744: 6874/19268
16314.364928146693: 6874/19268
16345.371472945586: 6874/19268
16395.246283944067: 6875/19268
16431.940508683398: 6876/19268
16493.989576981854: 6876/19268
16518.232664784457: 6876/19268
16551.511294304262: 6876/19268
16609.079704867334: 6876/19268
16677.465344094075: 6876/19268
16731.39542825842: 6876/19268
16786.305815130123: 6876/19268
16825.061926878243: 6876/19268
16859.34718203463: 6876/19268
16928.116625184983: 6876/19268
16963.265581411466: 6876/19268
17017.51681171603: 6876/19268
17051.799336134376: 6876/19268
17086.771094987813: 6879/19268
17117.131766747618: 6879/19268
17163.40729789959: 6879/19268
17228.355935113213: 6879/19268
17282.818498612844: 6879/19268
17313.480307281243: 6880/19268
17371.00216185686: 6881/19268
17410.43323688969: 6881/19268
17441.233063305222: 6881/19268
17490.710176462377: 6881/19268
17556.317711440268: 6881/19268
17600.285350734433: 6881/19268
17664.295157237102: 6881/19268
17711.198804122512: 6881/19268
17741.224115129015: 6881/19268
17795.89134314926: 6881/19268
17853.02426191273: 6881/19268
17917.664108535988: 6881/19268
17971.452239890044: 6881/19268
18024.702575617117: 6881/19268
18049.29258588163: 6881/19268
18099.551324605698: 6881/19268
18149.151808487353: 6883/19268
18190.35637083198: 6883/19268
18228.320827152762: 6884/19268
18283.094215199282: 6884/19268
18341.408267721235: 6884/19268
18384.447455754373: 6885/19268
18426.464420476874: 6885/19268
18454.69890656989: 6885/19268
18500.488898534535: 6885/19268
18547.881600650504: 6885/19268
18597.57458606115: 6885/19268
18640.668970434734: 6885/19268
18710.6571481434: 6885/19268
18748.625632009247: 6886/19268
18805.207653224734: 6887/19268
18834.61668000403: 6887/19268
18903.91104917875: 6887/19268
18958.722882972597: 6888/19268
19018.67686326614: 6888/19268
19069.168244032437: 6888/19268
19117.974514793674: 6889/19268
19174.313494118414: 6890/19268
19210.189519846084: 6891/19268
19259.611184690468: 6891/19268
19292.0444907744: 6891/19268
19335.39208273163: 6891/19268
19375.659192098854: 6891/19268
19430.587083917424: 6891/19268
19492.23056625746: 6891/19268
19544.466830931065: 6891/19268
19597.236492770422: 6891/19268
19653.347014795767: 6891/19268
19722.114742925478: 6891/19268
19762.47194648216: 6891/19268
19814.385962807082: 6892/19268
19866.834444841566: 6892/19268
19924.943265333324: 6892/19268
19979.39080438493: 6892/19268
20034.29039216848: 6892/19268
20089.76929872573: 6892/19268
20138.27007925634: 6892/19268
20170.994477907483: 6892/19268
20229.23754325481: 6892/19268
20278.114469885506: 6892/19268
20336.019440312968: 6893/19268
20385.377210391318: 6893/19268
20410.562391843974: 6893/19268
20476.925010797833: 6893/19268
20516.24016560576: 6893/19268
20563.16920259921: 6893/19268
20627.64352612871: 6894/19268
20678.80143309119: 6895/19268
20738.498874108947: 6895/19268
20804.1744075108: 6897/19268
20861.504087144993: 6897/19268
20894.126203124328: 6897/19268
20939.71248695682: 6897/19268
20971.203698844834: 6897/19268
21046.794256054578: 6897/19268
21098.51438520641: 6897/19268
21167.338560630964: 6897/19268
21198.857131821544: 6897/19268
21252.116854089898: 6897/19268
21298.776180716646: 6897/19268
21343.41547578957: 6898/19268
21397.719016943323: 6898/19268
21426.49175429105: 6898/19268
21479.814964978283: 6899/19268
21535.90297925904: 6899/19268
21566.40282982876: 6899/19268
21628.61592555062: 6899/19268
21686.03407429855: 6899/19268
21717.57746834953: 6900/19268
21769.74059057489: 6900/19268
21837.823243230876: 6900/19268
21882.555002649686: 6900/19268
21906.382998224257: 6900/19268
21970.884463654158: 6901/19268
22026.364973827687: 6901/19268
22069.648870041638: 6901/19268
22110.836576575162: 6901/19268
22151.225424657518: 6901/19268
22186.671798751242: 6901/19268
22255.35491164161: 6901/19268
22305.984133424863: 6901/19268
22349.172517534244: 6901/19268
22391.957559731356: 6901/19268
22455.908780325855: 6901/19268
22498.122824447346: 6901/19268
22548.6964513268: 6901/19268
22590.149144824547: 6902/19268
22657.84207765168: 6902/19268
22706.278817425067: 6902/19268
22749.959162395087: 6903/19268
22788.62863859927: 6903/19268
22843.006791423126: 6903/19268
22910.186948110615: 6903/19268
22947.96143070533: 6904/19268
22985.58951163019: 6905/19268
23054.838712935638: 6905/19268
23113.058726339223: 6905/19268
23169.45000676049: 6907/19268
23223.528163096205: 6907/19268
23261.896627177575: 6907/19268
23332.401648467636: 6907/19268
23368.040636650683: 6907/19268
23412.258032640813: 6907/19268
23451.824081870658: 6908/19268
23504.753156500785: 6909/19268
23567.856571718887: 6909/19268
23626.33536986971: 6909/19268
23662.925565391943: 6910/19268
23699.26672033606: 6910/19268
23750.413612393153: 6910/19268
23798.678190522263: 6910/19268
23849.611265901363: 6910/19268
23888.451715949544: 6910/19268
23939.71586760413: 6910/19268
23988.609449131698: 6910/19268
24017.74807422278: 6910/19268
24061.284397478983: 6910/19268
24123.123741874457: 6910/19268
24158.793744767587: 6910/19268
24216.793184554568: 6911/19268
24271.96064549112: 6911/19268
24295.443247726915: 6911/19268
24344.994366962834: 6911/19268
24380.08882717002: 6911/19268
24432.67279519077: 6911/19268
24455.220942136424: 6911/19268
24491.766358242385: 6911/19268
24530.854195134194: 6911/19268
24580.98395444438: 6911/19268
24622.413864444734: 6912/19268
24674.49344016404: 6912/19268
24720.523921122705: 6912/19268
24744.76000354905: 6912/19268
24791.788669371228: 6912/19268
24843.608437568324: 6912/19268
24891.205018635897: 6912/19268
24936.394419485805: 6914/19268
24988.155365060386: 6914/19268
25048.984868607495: 6915/19268
25090.310702985855: 6915/19268
25138.91395865709: 6915/19268
25185.815697639704: 6915/19268
25249.31744250597: 6915/19268
25275.281983044595: 6915/19268
25336.69801163703: 6915/19268
25389.159590381812: 6915/19268
25423.773500235566: 6915/19268
25486.949950860682: 6915/19268
25528.330096876805: 6915/19268
25579.3209939802: 6915/19268
25612.3167359571: 6915/19268
25664.55264419981: 6917/19268
25682.138421193424: 6917/19268
25727.372408097704: 6918/19268
25790.834098519725: 6918/19268
25841.141937336466: 6918/19268
25875.493086136117: 6918/19268
25926.464175392273: 6918/19268
25994.330795051286: 6918/19268
26027.318996124435: 6918/19268
26064.612601836063: 6918/19268
26112.838211423543: 6918/19268
26171.414054505964: 6918/19268
26212.764926498425: 6918/19268
26265.920765817616: 6918/19268
26308.21874503613: 6918/19268
26384.624256443964: 6918/19268
26402.105478987316: 6918/19268
26476.592049900726: 6918/19268
26512.66471650563: 6918/19268
26559.405046527652: 6918/19268
26599.048566127836: 6918/19268
26656.25813032821: 6918/19268
26695.675977002524: 6918/19268
26742.065575000113: 6919/19268
26812.97710911992: 6919/19268
26869.550399970176: 6919/19268
26909.87530010253: 6919/19268
26941.420856151046: 6919/19268
26979.29991837354: 6919/19268
27049.414592124587: 6923/19268
27079.739061345146: 6923/19268
27125.973039361834: 6923/19268
27187.529681891734: 6923/19268
27216.74725362553: 6923/19268
27259.784656160497: 6923/19268
27317.091462697077: 6923/19268
27359.38195724713: 6923/19268
27436.866656016075: 6923/19268
27480.952164568396: 6923/19268
27556.01095461522: 6923/19268
27600.77712468599: 6923/19268
27668.994819287604: 6924/19268
27710.9389598481: 6925/19268
27765.65717358406: 6925/19268
27819.664650109222: 6926/19268
27873.06088371339: 6926/19268
27909.75237090271: 6926/19268
27971.76695987683: 6926/19268
28008.129611051605: 6926/19268
28049.577911212313: 6926/19268
28106.710396901508: 6926/19268
28169.17877757133: 6926/19268
28214.629640412782: 6927/19268
28258.42410888019: 6927/19268
28288.680899457067: 6928/19268
28332.448552127298: 6928/19268
28384.784285135112: 6928/19268
28443.658316574078: 6928/19268
28476.317695362803: 6928/19268
28526.664666941153: 6928/19268
28581.271454731177: 6928/19268
28640.291380107443: 6928/19268
28681.853886353267: 6929/19268
28726.060065945825: 6929/19268
28788.019447074723: 6929/19268
28843.903072792767: 6929/19268
28883.784422884186: 6929/19268
28937.396362493426: 6929/19268
28985.164078564063: 6929/19268
29040.582475415496: 6929/19268
29080.62009829636: 6931/19268
29114.591678207336: 6931/19268
29147.62336812507: 6931/19268
29192.53453169993: 6931/19268
29239.363492276625: 6931/19268
29281.942713578454: 6931/19268
29339.494007772162: 6932/19268
29369.266028722774: 6932/19268
29435.29417919661: 6932/19268
29457.652867288674: 6932/19268
29514.353800354085: 6932/19268
29561.36368237235: 6932/19268
29593.80843914059: 6932/19268
29655.167218826977: 6932/19268
29707.923449429265: 6932/19268
29747.415982121332: 6932/19268
29793.591760416868: 6932/19268
29838.036549872308: 6932/19268
29887.717265342213: 6932/19268
29939.965967800144: 6932/19268
30006.515653279854: 6934/19268
30043.773775384623: 6934/19268
30084.202697879507: 6934/19268
30150.44259672445: 6935/19268
30216.541077642265: 6935/19268
30254.050178706173: 6936/19268
30300.83689745514: 6936/19268
30341.654910084006: 6936/19268
30386.751438897692: 6936/19268
30434.01016208586: 6936/19268
30468.55600931488: 6936/19268
30538.789551842256: 6936/19268
30572.412144417092: 6936/19268
30603.44328074508: 6936/19268
30653.935172305297: 6936/19268
30712.232147885603: 6936/19268
30771.078580131303: 6936/19268
30797.12735041917: 6937/19268
30863.66162156377: 6937/19268
30913.0132186962: 6937/19268
30967.0569127478: 6937/19268
31016.247636723507: 6937/19268
31065.039347361093: 6937/19268
31109.996470857335: 6937/19268
31170.612904037833: 6937/19268
31218.84073715256: 6939/19268
31260.503330869968: 6939/19268
31318.62005070241: 6939/19268
31366.086112600737: 6939/19268
31416.84541922955: 6939/19268
31471.43218569411: 6939/19268
31513.629192634064: 6939/19268
31560.961637601187: 6939/19268
31595.176394652728: 6939/19268
31637.642944467123: 6939/19268
31676.717352546926: 6939/19268
31721.407955880186: 6939/19268
31792.762669047395: 6940/19268
31838.96002110991: 6940/19268
31878.285652728024: 6940/19268
31938.570922300863: 6941/19268
31993.535929964986: 6941/19268
32044.151395455337: 6941/19268
32085.187303553317: 6941/19268
32151.237713251503: 6941/19268
32176.4378021307: 6941/19268
32228.649727014414: 6942/19268
32293.108709537075: 6942/19268
32341.004632845943: 6942/19268
32391.834601324063: 6942/19268
32438.29071539911: 6942/19268
32465.500957026426: 6942/19268
32505.74250961241: 6943/19268
32572.258008640023: 6943/19268
32601.03060407478: 6943/19268
32660.91413776433: 6943/19268
32697.649371101317: 6943/19268
32731.25247809001: 6943/19268
32779.72313238252: 6943/19268
32808.45672362614: 6943/19268
32864.064443483956: 6943/19268
32923.105801497826: 6944/19268
32981.46194188316: 6944/19268
33016.592275989926: 6944/19268
33070.794528907085: 6944/19268
33118.25354798723: 6944/19268
33170.90115918751: 6944/19268
33228.8097148026: 6946/19268
33270.83695816488: 6946/19268
33318.355572675675: 6946/19268
33380.08876724469: 6946/19268
33424.04642217968: 6946/19268
33468.20984719242: 6946/19268
33519.74003978506: 6946/19268
33583.56889718989: 6946/19268
33606.28882872958: 6946/19268
33652.44074366906: 6946/19268
33706.54162440321: 6946/19268
33755.987564076655: 6946/19268
33811.113330109605: 6946/19268
33869.19713636384: 6946/19268
33915.67391166844: 6946/19268
33953.517987745996: 6946/19268
33998.840272281115: 6946/19268
34029.744060196055: 6946/19268
34077.54715686456: 6946/19268
34124.906855685396: 6946/19268
34193.01451982981: 6946/19268
34230.58937645074: 6946/19268
34297.54947331618: 6946/19268
34350.28082642044: 6946/19268
34401.01075770752: 6946/19268
34461.94223845724: 6946/19268
34500.70601967486: 6946/19268
34572.23902546973: 6947/19268
34617.988642485085: 6947/19268
34687.66452893159: 6950/19268
34707.45724609588: 6950/19268
34753.538623573644: 6951/19268
34805.9981289518: 6951/19268
34846.02645645598: 6951/19268
34907.58419533608: 6951/19268
34948.068238383785: 6951/19268
34975.92654634614: 6952/19268
35008.6939382597: 6952/19268
35060.80343377175: 6952/19268
35115.17652798375: 6952/19268
35168.4434744681: 6952/19268
35215.99778764535: 6953/19268
35252.57027229025: 6953/19268
35309.60691654191: 6953/19268
35358.360168531675: 6953/19268
35408.79008320998: 6953/19268
35465.1240078714: 6954/19268
35509.31016200399: 6954/19268
35560.890008366645: 6954/19268
35596.586063650866: 6954/19268
35640.96028676167: 6954/19268
35671.405612020935: 6954/19268
35725.48960978447: 6954/19268
35757.85600721626: 6954/19268
35816.457916189225: 6954/19268
35852.3817141975: 6954/19268
35904.80120415556: 6954/19268
35942.80819222516: 6954/19268
35993.21544259779: 6954/19268
36035.31836443065: 6954/19268
36082.557019185435: 6955/19268
36126.61999089916: 6955/19268
36165.378938215435: 6955/19268
36201.15610867468: 6955/19268
36263.016595889356: 6955/19268
36307.72758808109: 6956/19268
36368.74683959565: 6956/19268
36415.46307927587: 6956/19268
36478.59583077513: 6956/19268
36518.702020333454: 6957/19268
36551.06198099307: 6957/19268
36592.57054725205: 6957/19268
36627.50933534329: 6957/19268
36656.17142022913: 6957/19268
36706.07597108879: 6957/19268
36754.73585195999: 6957/19268
36812.15175797798: 6957/19268
36860.71556555815: 6957/19268
36908.063820493844: 6957/19268
36959.51383192644: 6957/19268
37010.136185202784: 6958/19268
37069.3604483594: 6958/19268
37114.944669695455: 6958/19268
37182.80056019063: 6958/19268
37244.833430688144: 6958/19268
37282.21772785436: 6958/19268
37344.59955190088: 6958/19268
37404.85655466924: 6958/19268
37457.29650032612: 6958/19268
37504.61402140518: 6958/19268
37563.63383085743: 6958/19268
37601.741513582245: 6958/19268
37663.9082319607: 6958/19268
37721.57605800684: 6958/19268
37768.0616877492: 6958/19268
37803.731398914286: 6958/19268
37869.329757834945: 6958/19268
37912.83990681886: 6958/19268
37967.10060440527: 6958/19268
38025.253343217046: 6958/19268
38080.43306681559: 6958/19268
38121.68073137938: 6960/19268
38170.2934057114: 6960/19268
38200.025554437794: 6960/19268
38264.14493536274: 6961/19268
38302.604645806656: 6961/19268
38346.522271810005: 6961/19268
38410.20712525262: 6961/19268
38462.25873081887: 6961/19268
38525.396722081045: 6961/19268
38562.94588432227: 6961/19268
38610.20214726599: 6961/19268
38681.92796986267: 6961/19268
38726.563943764486: 6961/19268
38762.41526146566: 6961/19268
38834.68642912552: 6961/19268
38879.05358692113: 6961/19268
38917.129237675326: 6962/19268
38958.666967951314: 6962/19268
39006.20929662249: 6962/19268
39042.532508649594: 6962/19268
39097.4486262992: 6962/19268
39172.033450996045: 6962/19268
39204.583540614185: 6962/19268
39280.05780283717: 6962/19268
39325.60004248992: 6962/19268
39351.18768608319: 6962/19268
39393.299408524515: 6962/19268
39445.88987816185: 6962/19268
39487.18457839219: 6962/19268
39534.69528657105: 6963/19268
39571.70983919057: 6963/19268
39620.31953615639: 6963/19268
39650.134310367976: 6963/19268
39701.05454606807: 6963/19268
39777.67956561524: 6963/19268
39795.496169189166: 6963/19268
39844.97554163777: 6963/19268
39896.04378162127: 6964/19268
39951.93296747872: 6964/19268
39997.56110444298: 6964/19268
40035.96070840698: 6965/19268
40104.267302868335: 6965/19268
40145.8992490017: 6965/19268
40174.50798246936: 6965/19268
40237.00523562848: 6965/19268
40292.471664111115: 6965/19268
40338.18944862447: 6965/19268
40385.98696761708: 6965/19268
40433.9215128327: 6966/19268
40480.75316954181: 6966/19268
40551.557193267305: 6966/19268
40605.72172072158: 6966/19268
40639.662462336564: 6966/19268
40682.769173779125: 6966/19268
40728.4541920535: 6966/19268
40787.35267312341: 6966/19268
40826.22295233939: 6966/19268
40875.46161840453: 6966/19268
40926.22881858568: 6966/19268
40961.21514491665: 6966/19268
41008.56673086457: 6966/19268
41063.08887902578: 6966/19268
41120.98095861242: 6966/19268
41159.8197866212: 6966/19268
41197.10572348406: 6966/19268
41239.4192091361: 6967/19268
41296.481206673416: 6967/19268
41351.05263027514: 6967/19268
41404.159724929814: 6967/19268
41433.285784225445: 6967/19268
41496.34687145922: 6967/19268
41522.6153177802: 6967/19268
41592.49475269514: 6967/19268
41624.61435271657: 6968/19268
41691.120362337606: 6968/19268
41735.13872279341: 6969/19268
41783.63848542735: 6969/19268
41838.32242482616: 6970/19268
41909.73068360337: 6970/19268
41953.89177703254: 6970/19268
41998.773112494: 6970/19268
42036.62534031572: 6970/19268
42089.842222284606: 6970/19268
42165.499402684865: 6971/19268
42210.13274473112: 6971/19268
42269.941475485655: 6971/19268
42300.57036598634: 6971/19268
42361.61471118895: 6971/19268
42408.60227078082: 6971/19268
42446.57850008295: 6971/19268
42484.34422079357: 6971/19268
42530.67277805293: 6971/19268
42581.450347467195: 6971/19268
42619.29964337592: 6971/19268
42673.961335967666: 6971/19268
42701.90548797763: 6971/19268
42737.71117199454: 6971/19268
42798.03100383486: 6971/19268
42842.761409318024: 6971/19268
42902.76583139545: 6971/19268
42952.8902207474: 6971/19268
42996.81017180037: 6971/19268
43039.50641463374: 6971/19268
43090.89416440022: 6972/19268
43126.83202522605: 6972/19268
43177.64935636291: 6972/19268
43230.13081514444: 6972/19268
43268.20403874815: 6973/19268
43333.70521107523: 6973/19268
43386.648016146246: 6974/19268
43458.92021916648: 6974/19268
43507.663820702524: 6974/19268
43565.735947728965: 6974/19268
43607.688011169346: 6974/19268
43656.08273060668: 6974/19268
43708.990129148944: 6974/19268
43763.838748998955: 6974/19268
43836.39774268318: 6974/19268
43872.833717532965: 6974/19268
43913.03499510005: 6974/19268
43959.844293666465: 6974/19268
44018.401708824946: 6974/19268
44048.192192393406: 6974/19268
44091.7820275033: 6974/19268
44134.89979000528: 6974/19268
44168.63309045185: 6974/19268
44200.156304789576: 6974/19268
44248.04413113121: 6974/19268
44295.210297333484: 6974/19268
44352.113412916486: 6975/19268
44400.33453297721: 6975/19268
44459.30728585673: 6975/19268
44507.96214248369: 6975/19268
44546.655087567306: 6975/19268
44599.47902519081: 6975/19268
44652.38483400078: 6975/19268
