29.206640455294632: 4263/19268
67.7625560469649: 5321/19268
113.15096452440125: 5793/19268
147.57041167528197: 5793/19268
199.70176174239705: 5835/19268
234.24988163934856: 6129/19268
267.29284754531835: 6185/19268
271.6693197507813: 6185/19268
313.04539584828376: 6185/19268
355.1355982177528: 6233/19268
396.9897095569609: 6233/19268
434.36404864361407: 6233/19268
469.51332703180407: 6233/19268
520.8991911932518: 6233/19268
531.5069136973441: 6233/19268
567.6146969675722: 6342/19268
613.723181020579: 6342/19268
654.3730878311638: 6438/19268
661.1665318017288: 6438/19268
700.2322984664094: 6438/19268
747.3443746030416: 6503/19268
750.5186236943665: 6503/19268
783.5025962207368: 6504/19268
819.5739016944051: 6565/19268
851.3877701992643: 6565/19268
888.8005088833403: 6565/19268
927.1805504986291: 6565/19268
973.4665482680953: 6565/19268
1014.9353557617789: 6565/19268
1052.741692945837: 6565/19268
1087.0288881848107: 6644/19268
1129.8881209050742: 6644/19268
1176.5317595225133: 6644/19268
1208.520282600641: 6644/19268
1250.7515607206556: 6644/19268
1295.259403089559: 6644/19268
1338.86519837402: 6644/19268
1371.4875164120162: 6644/19268
1412.748394332269: 6644/19268
1422.9416162213404: 6644/19268
1453.6784031050809: 6644/19268
1493.6132543738088: 6644/19268
1537.1916435105923: 6644/19268
1575.2837991781187: 6728/19268
1624.0112136903954: 6728/19268
1655.0438342076634: 6728/19268
1703.4046318856795: 6728/19268
1740.121147136061: 6728/19268
1749.3393545009671: 6728/19268
1791.8533650446782: 6728/19268
1844.7111208518868: 6728/19268
1889.0225035250864: 6728/19268
1901.5600278615495: 6728/19268
1910.6444917514505: 6734/19268
1947.2421149741276: 6734/19268
1987.256902345914: 6734/19268
2030.1160471900025: 6734/19268
2070.8742587339084: 6742/19268
2109.466391880045: 6743/19268
2145.185070060091: 6743/19268
2180.6334212091974: 6743/19268
2213.809834164463: 6743/19268
2222.9289990986135: 6744/19268
2268.5090366804225: 6744/19268
2322.5362929146804: 6766/19268
2359.7158800005923: 6780/19268
2394.902161364103: 6780/19268
2409.286394291131: 6780/19268
2434.3839827612437: 6780/19268
2456.8556015289996: 6780/19268
2474.6952189596527: 6780/19268
2509.5768603365273: 6780/19268
2540.378611399294: 6780/19268
2585.73580062805: 6780/19268
