35.292067253164795: 5136/19268
5910.939975354111: 6924/19268
5955.054079203568: 6924/19268
5984.645885817252: 6924/19268
6019.958158310185: 6924/19268
6050.223392896404: 6924/19268
6084.5443564685165: 6924/19268
6100.376581415674: 6924/19268
6126.263079448719: 6924/19268
6156.6127365763095: 6925/19268
6182.628772546107: 6925/19268
6204.236717490222: 6925/19268
6240.963477740532: 6925/19268
6271.476040979327: 6925/19268
6311.764784475787: 6925/19268
6351.4614896100975: 6925/19268
6368.5783953242: 6925/19268
6376.8566711601125: 6925/19268
6406.0704672424545: 6925/19268
6438.51268367046: 6925/19268
6465.6918291104375: 6925/19268
6477.580516360569: 6925/19268
6510.052710348736: 6925/19268
6537.797224008276: 6926/19268
6572.057593873684: 6926/19268
6598.555332324535: 6926/19268
6609.989335987333: 6927/19268
6630.74834196222: 6927/19268
6640.552686636512: 6928/19268
6655.1616156485725: 6928/19268
6662.358075905488: 6928/19268
6688.815771547822: 6928/19268
6727.846940101548: 6929/19268
6749.424901997601: 6929/19268
6787.972509211579: 6929/19268
6823.379369608814: 6929/19268
6850.855119753945: 6929/19268
6880.311093971434: 6929/19268
6889.524523163274: 6930/19268
6919.672986144509: 6930/19268
6927.374978339808: 6930/19268
6937.636743671299: 6930/19268
6963.3542015973135: 6930/19268
6998.278628962625: 6930/19268
7031.594254164102: 6931/19268
7058.157388114436: 6931/19268
7072.451061956276: 6931/19268
7095.11330002804: 6931/19268
7127.2642231872705: 6931/19268
7162.283421741858: 6931/19268
7199.541658267847: 6931/19268
7223.638671215801: 6931/19268
7253.679645426411: 6931/19268
7272.081478283804: 6931/19268
7297.9360146738445: 6931/19268
7328.928824390773: 6931/19268
7336.216374043257: 6931/19268
7375.020895877181: 6931/19268
7380.827845393719: 6931/19268
7418.300991089752: 6931/19268
7452.773549720989: 6931/19268
7480.140239053727: 6931/19268
7514.028051414438: 6931/19268
7541.59420647906: 6931/19268
7572.880545299152: 6931/19268
7602.101403139659: 6931/19268
7632.911942954142: 6931/19268
7662.7315129578665: 6931/19268
7704.308849223186: 6931/19268
7722.520687661557: 6931/19268
7751.225353113622: 6931/19268
7771.053193422168: 6931/19268
7804.286715728651: 6933/19268
7810.063060624059: 6933/19268
7845.631918098196: 6933/19268
7876.281716151899: 6933/19268
7906.761646177062: 6933/19268
7943.46622488638: 6933/19268
7971.20882453706: 6933/19268
7975.338512039063: 6933/19268
8007.907589496164: 6933/19268
8038.079232456873: 6933/19268
8049.8884740678495: 6933/19268
8059.011808901117: 6934/19268
8065.725009655901: 6934/19268
8086.9794305712885: 6934/19268
8122.221804999509: 6934/19268
8148.495823430859: 6934/19268
8182.669610009971: 6934/19268
8189.768353582592: 6934/19268
8220.449378377738: 6934/19268
8249.844910980593: 6934/19268
8281.616904916102: 6934/19268
8311.074148307116: 6949/19268
8343.580064429352: 6949/19268
8357.213320532079: 6949/19268
8377.555882206061: 6949/19268
8382.897834407662: 6949/19268
8410.869032067183: 6949/19268
8440.081923588694: 6949/19268
8471.797113514804: 6949/19268
8499.607490985592: 6950/19268
8508.795178407772: 6950/19268
8539.891733353044: 6950/19268
8583.86521282982: 6954/19268
8616.805065223973: 6954/19268
8646.569169599605: 6954/19268
8677.141817576774: 6954/19268
8710.955814660208: 6954/19268
8718.908491299273: 6954/19268
8742.127970648538: 6954/19268
8770.134082201435: 6954/19268
8778.247767071161: 6954/19268
8805.15723565825: 6954/19268
8840.22015078063: 6954/19268
8959.174740009885: 6954/19268
8996.899695812399: 6954/19268
9028.606846096638: 6954/19268
9057.994427510941: 6955/19268
9083.551805382587: 6955/19268
9123.200160823157: 6955/19268
9154.252625384792: 6955/19268
9185.241716354732: 6956/19268
9197.005574139057: 6956/19268
9204.75991884043: 6956/19268
9217.186577850385: 6956/19268
9246.267684715718: 6956/19268
9284.920971232568: 6957/19268
9319.603032972755: 6957/19268
9352.826142506578: 6958/19268
9378.408685689286: 6958/19268
9404.896091603396: 6958/19268
9441.318638599238: 6958/19268
9472.031268361048: 6958/19268
9507.165555210126: 6958/19268
9515.492956160058: 6958/19268
9550.933304672179: 6958/19268
9588.66059924693: 6958/19268
9624.589443606876: 6958/19268
9651.423591046958: 6958/19268
9680.918389200997: 6958/19268
9697.097441469934: 6958/19268
9724.27195838223: 6959/19268
9762.644606453137: 6960/19268
9786.908713265628: 6960/19268
9817.583786935405: 6960/19268
9844.535681863194: 6960/19268
9879.106315018815: 6960/19268
9910.331521412836: 6960/19268
9922.476049211391: 6960/19268
9954.361020611059: 6960/19268
9982.51139802911: 6960/19268
9996.296264114313: 6960/19268
10022.148833133437: 6961/19268
10048.466287126425: 6961/19268
10090.224874633865: 6961/19268
10101.026370069583: 6961/19268
10132.217852178834: 6961/19268
10173.87781678793: 6961/19268
10202.830135662743: 6961/19268
10240.323922153486: 6961/19268
10263.767590727424: 6961/19268
10302.883489671856: 6961/19268
10335.372437377433: 6961/19268
10360.494092083916: 6961/19268
10375.430373605266: 6961/19268
10405.620284027174: 6961/19268
10440.516323009233: 6961/19268
10467.69515042966: 6961/19268
10502.768428117159: 6961/19268
10507.105836888448: 6962/19268
10539.300751283225: 6962/19268
10563.631376640451: 6962/19268
10594.445189828002: 6962/19268
10618.76704184699: 6962/19268
10631.20834195825: 6962/19268
10658.826546178889: 6962/19268
10690.429467901702: 6962/19268
10719.14796247398: 6962/19268
10751.023256485229: 6962/19268
10784.253809646189: 6962/19268
10813.001119379756: 6962/19268
10852.949935909883: 6962/19268
10886.544333801945: 6962/19268
10919.020816559436: 6962/19268
10943.607173609666: 6962/19268
10977.052544902104: 6962/19268
10987.968238835108: 6962/19268
11013.92937154006: 6962/19268
11030.809824404221: 6962/19268
11061.554036365127: 6962/19268
11075.168336702314: 6962/19268
11107.645829697785: 6962/19268
11132.310690781163: 6962/19268
11179.128075647346: 6962/19268
11208.028280829105: 6962/19268
11235.247443854163: 6962/19268
11250.004902294973: 6963/19268
11255.866695253944: 6963/19268
11280.574879778618: 6963/19268
11312.941438304772: 6963/19268
11322.83190633876: 6963/19268
11388.340638744972: 6963/19268
11415.547226626433: 6963/19268
11442.650442758119: 6963/19268
11473.743585251688: 6963/19268
11508.62460868098: 6964/19268
11538.977383255342: 6964/19268
11566.343693447845: 6964/19268
11600.069189358084: 6964/19268
11630.356592410735: 6964/19268
11650.139114731755: 6964/19268
11656.000594179794: 6964/19268
11683.950473027393: 6964/19268
11688.753282098422: 6964/19268
11700.103692632496: 6964/19268
11709.135874917341: 6964/19268
11733.822774431646: 6964/19268
11767.731682359143: 6964/19268
11796.124326247056: 6964/19268
11825.09917152515: 6964/19268
11860.878191846514: 6964/19268
11874.526353434581: 6964/19268
11899.498270213138: 6964/19268
11911.222265682683: 6964/19268
11938.029046385567: 6964/19268
11969.670815627796: 6964/19268
11999.534164673343: 6964/19268
12036.522910509775: 6964/19268
12067.861911369453: 6964/19268
12093.58576971755: 6964/19268
12135.395476267431: 6964/19268
12168.66584386331: 6964/19268
12200.900242701211: 6964/19268
12231.941237065199: 6964/19268
12259.174970983675: 6964/19268
12290.865032997572: 6964/19268
12321.830920859198: 6964/19268
12350.72291443777: 6964/19268
12379.25807055814: 6964/19268
12423.617677985925: 6965/19268
12448.816053122566: 6965/19268
12482.140974868033: 6965/19268
12506.920038292517: 6966/19268
12549.689725044627: 6966/19268
12562.466118193068: 6966/19268
12589.72299383563: 6966/19268
12615.731772516952: 6966/19268
12649.362964061105: 6966/19268
12689.219911157801: 6966/19268
12720.344738219994: 6966/19268
12723.210852539853: 6966/19268
12732.55039461463: 6966/19268
12766.638452581929: 6966/19268
12781.094850887725: 6966/19268
12789.778254308121: 6966/19268
12822.39895203909: 6966/19268
12850.13602353907: 6966/19268
12875.448341114374: 6966/19268
12909.478595505305: 6966/19268
12936.413982952366: 6966/19268
12973.374888744172: 6966/19268
13000.086052726507: 6966/19268
13029.226837903774: 6966/19268
13058.078936580981: 6966/19268
13091.80883105279: 6966/19268
13125.714279025244: 6966/19268
13152.188193492697: 6966/19268
13188.818814576292: 6966/19268
13199.442831970666: 6966/19268
13218.536223412399: 6966/19268
13223.188863924039: 6966/19268
13260.222329234792: 6966/19268
13269.890317042165: 6966/19268
13298.173346584777: 6966/19268
13330.50185888352: 6966/19268
13361.800052462951: 6966/19268
13389.829960899588: 6966/19268
13434.681645508615: 6966/19268
13460.403452886649: 6966/19268
13484.871754736781: 6966/19268
13523.416447609194: 6966/19268
13526.758730686732: 6966/19268
13554.863571314008: 6966/19268
13564.785233119628: 6966/19268
13598.88989406636: 6966/19268
13637.787230050477: 6966/19268
13655.810694399468: 6966/19268
13700.075588222922: 6966/19268
13713.452765641608: 6966/19268
13740.218395064378: 6966/19268
13768.247961954094: 6966/19268
13804.446628203304: 6966/19268
13829.424409563544: 6966/19268
13853.432894100959: 6966/19268
13883.726963333485: 6966/19268
13914.672811039392: 6966/19268
13943.404373096068: 6966/19268
13975.401862172701: 6966/19268
13996.934075935349: 6966/19268
14026.313600168263: 6966/19268
14088.57719389336: 6966/19268
14101.802166650228: 6966/19268
14106.161071216182: 6966/19268
14142.494867280673: 6966/19268
14170.63417991391: 6966/19268
14179.815549642417: 6966/19268
14211.031652616648: 6966/19268
14242.268771611081: 6966/19268
14272.889344559344: 6966/19268
14306.185154918054: 6966/19268
14307.491134110549: 6966/19268
14342.606907981526: 6966/19268
14375.583403617198: 6966/19268
14382.253420712195: 6966/19268
14423.582482759264: 6966/19268
14456.69200269076: 6966/19268
14477.836370374003: 6966/19268
14512.830177542179: 6966/19268
14543.789050508922: 6966/19268
14585.042793552522: 6966/19268
14622.034145813668: 6966/19268
14658.590090808717: 6966/19268
14686.914099327774: 6967/19268
14719.46963914055: 6967/19268
14750.850492611668: 6967/19268
14789.31506761547: 6967/19268
14824.45488642792: 6967/19268
14861.632809547164: 6967/19268
14871.146873558524: 6967/19268
14885.130293694254: 6967/19268
14901.53261239408: 6967/19268
14914.195644937288: 6967/19268
14945.229408135529: 6967/19268
14967.81916291772: 6967/19268
15002.80240647836: 6967/19268
15013.561746650941: 6967/19268
15044.268631002864: 6967/19268
15063.452242520478: 6967/19268
15078.13844119359: 6967/19268
15105.353230473707: 6968/19268
15133.916297052534: 6968/19268
15173.660099275428: 6968/19268
15207.577937224964: 6968/19268
15232.251524293391: 6968/19268
15262.141052470199: 6968/19268
15291.742294902751: 6968/19268
15317.440431221305: 6968/19268
15353.09447497117: 6968/19268
15381.695804491017: 6968/19268
15402.824325217762: 6968/19268
15436.47665408288: 6968/19268
15445.629068899774: 6968/19268
15478.343408101277: 6968/19268
15505.051658504804: 6968/19268
15534.414502935386: 6968/19268
15560.73462095457: 6968/19268
15598.726394763435: 6968/19268
15631.894391272657: 6968/19268
15660.729395587088: 6968/19268
15672.671814563177: 6968/19268
15679.515504177365: 6968/19268
15711.522420551737: 6968/19268
15743.244741261678: 6968/19268
15774.610077648646: 6968/19268
15804.346500689722: 6968/19268
15823.36409923876: 6968/19268
15861.116750899879: 6968/19268
15890.733587734656: 6968/19268
15926.70756934233: 6968/19268
15966.422861146651: 6968/19268
15992.918146831964: 6968/19268
16028.093634769979: 6968/19268
16052.913225744025: 6968/19268
16088.196905991443: 6968/19268
16113.885894267163: 6968/19268
16124.891953109744: 6968/19268
16150.708314978843: 6969/19268
16199.847576618606: 6969/19268
16234.258634306743: 6969/19268
16260.473145661386: 6969/19268
16293.948397806153: 6969/19268
16328.93838600548: 6969/19268
16354.057763599141: 6969/19268
16384.04139188473: 6969/19268
16389.518480215942: 6969/19268
16422.789890252716: 6969/19268
16450.02205140337: 6969/19268
16490.70533454516: 6969/19268
16504.060455768587: 6969/19268
16539.565002389194: 6969/19268
16556.29886119362: 6969/19268
16589.139832421584: 6969/19268
16621.59963664313: 6969/19268
16648.04623129729: 6970/19268
16684.341022068125: 6970/19268
16690.805413659535: 6970/19268
16718.090856332386: 6970/19268
16752.651148863417: 6971/19268
16786.871152863107: 6971/19268
16817.93234740869: 6972/19268
16836.865131449504: 6972/19268
16869.938626479696: 6973/19268
16903.00821081178: 6974/19268
16933.87117330445: 6974/19268
16959.781368269287: 6975/19268
16991.90840641087: 6975/19268
17001.518312415777: 6975/19268
17030.376795806904: 6975/19268
17069.923848758932: 6975/19268
17099.56423868498: 6975/19268
17131.73209035077: 6975/19268
17166.14188944642: 6975/19268
17180.850954763737: 6975/19268
17205.766215467138: 6975/19268
17240.939818954004: 6975/19268
17248.613337726438: 6975/19268
17278.075514028602: 6975/19268
17325.468001839297: 6975/19268
17352.103446212124: 6975/19268
17385.799468706955: 6975/19268
17419.775881287223: 6975/19268
17447.83185071748: 6975/19268
17533.308994111474: 6975/19268
17561.199111469472: 6975/19268
17591.376849162927: 6975/19268
17621.29680440568: 6975/19268
17622.03379192902: 6975/19268
17649.561828217295: 6975/19268
17680.114562018553: 6975/19268
17709.58590848598: 6975/19268
17737.827264501262: 6975/19268
17773.99738022495: 6976/19268
17808.474322823655: 6976/19268
17838.568882063224: 6976/19268
17869.891258221593: 6977/19268
17894.340941932238: 6977/19268
17923.925156003937: 6977/19268
17952.596821329047: 6977/19268
17984.077152345602: 6977/19268
17989.967158324296: 6977/19268
18019.60281955333: 6977/19268
18051.626770460327: 6977/19268
18067.65706725056: 6977/19268
18079.709542584653: 6977/19268
18090.153109453266: 6977/19268
18120.48656411541: 6977/19268
18129.289673768257: 6977/19268
18157.852736322406: 6978/19268
18188.520085798384: 6979/19268
18219.967601917135: 6979/19268
18253.251636833014: 6979/19268
18282.66626952308: 6979/19268
18314.073585998733: 6979/19268
18342.458329703706: 6979/19268
18369.993841791962: 6979/19268
18403.186143444593: 6979/19268
18418.385066864397: 6979/19268
18432.35671123973: 6979/19268
18459.611624286852: 6979/19268
18471.649230198458: 6979/19268
18502.32836268557: 6979/19268
18530.30406746865: 6979/19268
18562.04634382465: 6979/19268
18564.497299585404: 6980/19268
18610.50443523504: 6980/19268
18651.0326880643: 6980/19268
18682.717199277646: 6980/19268
18690.21221960441: 6980/19268
18716.0457761284: 6980/19268
18743.614408249265: 6980/19268
18773.089278708223: 6980/19268
18789.769026009628: 6980/19268
18820.2336889704: 6980/19268
18842.15614113799: 6980/19268
18879.799768489996: 6980/19268
18905.47639075567: 6980/19268
18937.79864605712: 6980/19268
18941.49868844673: 6980/19268
18979.018038722104: 6980/19268
19008.333755929874: 6980/19268
19042.562439843176: 6980/19268
19084.098471407266: 6980/19268
19086.096731729675: 6980/19268
19098.761803373636: 6980/19268
19134.266644576124: 6980/19268
19167.168767596617: 6980/19268
19198.099459514826: 6980/19268
19209.123086286203: 6980/19268
19215.08757508724: 6980/19268
19226.070723845143: 6980/19268
19244.112107644953: 6980/19268
19267.077971138136: 6980/19268
19300.110267281972: 6980/19268
19340.05961669835: 6980/19268
19379.06045163196: 6981/19268
19417.00761926843: 6981/19268
19445.729888247566: 6981/19268
19475.397793064054: 6981/19268
19500.484455322352: 6981/19268
19528.559286462965: 6981/19268
19565.65516353045: 6981/19268
19596.94002097422: 6982/19268
19626.12914237618: 6982/19268
19657.34208816312: 6982/19268
19700.358647293757: 6982/19268
19735.64699884811: 6982/19268
19760.424022645842: 6982/19268
19788.950819510825: 6982/19268
19824.932830191214: 6982/19268
19856.205310342855: 6982/19268
19866.460674124246: 6982/19268
19899.319731489108: 6982/19268
19919.328535795095: 6982/19268
19952.95507954076: 6982/19268
19987.262147723155: 6982/19268
20016.47891530948: 6982/19268
20053.665155611605: 6982/19268
20066.334439047212: 6982/19268
20098.024160472545: 6982/19268
20131.04009505211: 6982/19268
20157.275172263286: 6982/19268
20189.17711310402: 6982/19268
20219.94184645056: 6982/19268
20250.98565692378: 6982/19268
20276.281276776863: 6982/19268
20287.412866610517: 6982/19268
20319.979440005685: 6982/19268
20335.713868305927: 6982/19268
20363.646955643584: 6982/19268
20400.811415865275: 6982/19268
20429.18819909437: 6982/19268
20442.483844973976: 6982/19268
20445.773044625654: 6982/19268
20476.823832426144: 6982/19268
20510.331501271157: 6982/19268
20515.73846566157: 6982/19268
20546.00095377808: 6982/19268
20581.860090424037: 6982/19268
20612.282572448148: 6982/19268
20644.13058211129: 6982/19268
20671.631890798904: 6982/19268
20685.10206591962: 6982/19268
20715.405140167324: 6982/19268
20745.180580829394: 6982/19268
20773.008342382785: 6982/19268
20796.34673889595: 6983/19268
20823.153027063923: 6983/19268
20853.99599084975: 6983/19268
20883.681212404215: 6983/19268
20911.56870830586: 6983/19268
20928.28554509601: 6983/19268
20962.83849728872: 6983/19268
20967.347265755638: 6983/19268
20975.11992428189: 6983/19268
21010.319685073344: 6983/19268
21045.34755384583: 6983/19268
21084.327516827012: 6983/19268
21093.76464350283: 6983/19268
21133.954572243503: 6983/19268
21180.786922516792: 6983/19268
21208.041160953006: 6983/19268
21238.359389778736: 6983/19268
21267.8901637395: 6983/19268
21298.753538799356: 6983/19268
21303.891279707117: 6984/19268
21337.640509407145: 6985/19268
21367.003625162368: 6985/19268
21395.87366393206: 6985/19268
21427.750724116893: 6985/19268
21454.693263917514: 6985/19268
21486.06553431095: 6985/19268
21519.149136584565: 6985/19268
21529.72344575087: 6985/19268
21552.451470498578: 6985/19268
21584.823008587216: 6985/19268
21612.61071693327: 6985/19268
21630.10562517011: 6985/19268
21661.725120344912: 6986/19268
21679.16555271171: 6986/19268
21712.74568771238: 6986/19268
21722.603913292856: 6986/19268
21755.260331231082: 6986/19268
21783.80871048001: 6986/19268
21788.83412820207: 6986/19268
21822.481008593448: 6986/19268
21846.49049974489: 6987/19268
21860.324774439392: 6987/19268
21867.323592488552: 6987/19268
21892.226200734563: 6988/19268
21929.87830695915: 6988/19268
21960.227642478996: 6988/19268
21995.872201085993: 6988/19268
22025.521243831176: 6988/19268
22067.44397766246: 6988/19268
22099.323263156526: 6988/19268
22137.750241526548: 6988/19268
22148.16738751779: 6988/19268
22180.8311285108: 6988/19268
22215.84266257968: 6988/19268
22256.127501146162: 6988/19268
22284.719494397817: 6989/19268
22316.96740446567: 6989/19268
22349.870195889627: 6989/19268
22376.737699885096: 6989/19268
22416.082486220294: 6989/19268
22448.018863387824: 6990/19268
22476.795723885803: 6990/19268
22506.08862617357: 6990/19268
22543.88538512164: 6990/19268
22576.423442157873: 6990/19268
22606.19473750632: 6990/19268
22635.429914946137: 6990/19268
22677.74744491869: 6990/19268
22730.379975470423: 6990/19268
22752.616626399442: 6990/19268
22766.681066728805: 6990/19268
22799.300440793188: 6990/19268
22830.59739383464: 6990/19268
22855.982448294602: 6990/19268
22886.75282699219: 6990/19268
22919.136910575697: 6990/19268
22950.203169755598: 6990/19268
22984.027641349556: 6990/19268
23004.757851132345: 6990/19268
23040.20969258424: 6990/19268
23070.477911162896: 6990/19268
23084.205303434148: 6990/19268
23109.20559103964: 6990/19268
23142.78530822287: 6990/19268
23149.70203486294: 6990/19268
23184.832914871706: 6990/19268
23209.41789561812: 6990/19268
23240.399389063892: 6990/19268
23272.24601542805: 6990/19268
23309.274864695137: 6990/19268
23337.367795960345: 6991/19268
23370.742053894413: 6991/19268
23397.468405350788: 6991/19268
23419.10748567285: 6992/19268
23450.506810061925: 6992/19268
23464.44391113297: 6992/19268
23488.3730074285: 6992/19268
23501.00415080692: 6992/19268
23539.69569353743: 6992/19268
23565.79059758942: 6992/19268
23582.285103360635: 6992/19268
23614.784618753343: 6992/19268
23646.125423381873: 6992/19268
23685.562530653762: 6992/19268
23691.231256429568: 6992/19268
23722.817770540776: 6992/19268
23751.73719003722: 6992/19268
23778.95901807122: 6992/19268
23810.035561266075: 6992/19268
23849.751860042674: 6992/19268
23886.382720920246: 6992/19268
23889.01935256723: 6993/19268
23921.74480064629: 6993/19268
23952.76387715627: 6993/19268
23985.666464553487: 6993/19268
24035.806937305926: 6993/19268
24069.671013681986: 6993/19268
24101.556038435785: 6993/19268
24126.335198797275: 6993/19268
24155.65903575489: 6993/19268
24183.502516750163: 6993/19268
24199.852944817205: 6994/19268
24200.45345036015: 6994/19268
24231.005273864608: 6994/19268
24261.777844846: 6994/19268
24294.7733040775: 6994/19268
24326.187945066078: 6994/19268
24352.46286754817: 6995/19268
24378.396486362726: 6995/19268
24407.783279817202: 6995/19268
24440.63799800128: 6995/19268
24475.842958727757: 6995/19268
24498.929691809244: 6995/19268
24508.906396670427: 6995/19268
24545.904740460996: 6996/19268
24569.372722773525: 6996/19268
24601.548219558234: 6996/19268
24637.038175849604: 6996/19268
24661.796147090598: 6996/19268
24689.949833730585: 6996/19268
24724.494304227843: 6996/19268
24754.83425345033: 6996/19268
24782.31813757009: 6996/19268
24808.6054248756: 6996/19268
24838.098641898305: 6996/19268
24869.715248647466: 6996/19268
24873.48458144518: 6996/19268
24907.291125850938: 6996/19268
24914.983328446884: 6996/19268
24965.051289111114: 6996/19268
24996.574724120135: 6996/19268
25034.128954572654: 6996/19268
25062.96248602074: 6996/19268
25106.692970010023: 6996/19268
25142.38038916572: 6996/19268
25143.585776058644: 6996/19268
25155.40594352178: 6996/19268
25184.14166025192: 6996/19268
