9.383494122630735: 14812/47276
20.38771908078687: 15311/47276
27.50412796643753: 15635/47276
38.177954984658236: 15992/47276
49.49482778177017: 16318/47276
58.69853054889484: 16423/47276
69.65382504829323: 16750/47276
79.37122746216194: 16750/47276
87.18399043661407: 17239/47276
99.82074360803806: 17239/47276
109.31931375403651: 17317/47276
120.75563905370433: 17317/47276
128.1614283554812: 17351/47276
142.87035320036097: 18868/47276
150.1579404564478: 18868/47276
161.08954645924277: 18868/47276
170.88572111230187: 18868/47276
179.5417856493619: 18882/47276
189.75253746067492: 18896/47276
200.4563030258135: 18942/47276
210.3397866381714: 19047/47276
221.5626811928025: 19097/47276
229.02183399996875: 19097/47276
238.9353402678637: 19097/47276
246.1820093335613: 19097/47276
256.5270398183329: 19097/47276
268.2073172486321: 19097/47276
276.017257609138: 19414/47276
284.4982976728506: 19414/47276
294.45296393312145: 19547/47276
303.3651150804641: 19547/47276
313.7743193557155: 19668/47276
325.00451132428327: 19668/47276
334.09951063601807: 19668/47276
343.383871879002: 19799/47276
354.3694968933909: 19823/47276
363.2564643649247: 19823/47276
373.61941016543165: 19823/47276
382.7988921528515: 19823/47276
391.7504281659357: 19868/47276
403.0873874218526: 19906/47276
412.41533986889215: 19957/47276
421.6406628915714: 19963/47276
429.39741764196265: 19963/47276
439.11057755449195: 19963/47276
450.00722661864165: 19963/47276
460.9732373426157: 20084/47276
469.57785189565425: 20084/47276
479.79615473605793: 20084/47276
489.2161059951575: 20113/47276
500.7481602930883: 20115/47276
507.5940913430897: 20139/47276
517.4756847582765: 20184/47276
527.9074768185162: 20184/47276
535.8553312396682: 20189/47276
545.9198502938749: 20189/47276
557.7691008373922: 20189/47276
566.0776587393306: 20189/47276
576.1322839938605: 20189/47276
586.372733105648: 20231/47276
593.8459500297698: 20231/47276
603.8425270966636: 20231/47276
614.5848359311357: 20317/47276
624.9371760984712: 20317/47276
634.0693918809934: 20469/47276
641.5485431751488: 20469/47276
651.4192166599719: 20552/47276
662.5800341162947: 20660/47276
672.1205907289423: 20766/47276
681.9317771208231: 20766/47276
689.0369404964806: 20766/47276
699.4694152862103: 20766/47276
711.7445214177924: 20766/47276
720.4201706390578: 20804/47276
728.2787634862099: 20804/47276
740.2535530271725: 20804/47276
747.1777694312653: 20804/47276
758.2016580562406: 20804/47276
767.0949368648309: 20804/47276
779.2436697435829: 21124/47276
788.1562504478976: 21124/47276
798.1640796684463: 21128/47276
808.6407103983754: 21128/47276
818.3788992895411: 21128/47276
826.8394276866842: 21128/47276
834.9200478687167: 21128/47276
846.692227496065: 21128/47276
856.2191300874633: 21128/47276
863.3303485299155: 21128/47276
874.6291654926027: 21128/47276
881.9665329920385: 21128/47276
892.5811507258842: 21203/47276
903.4917687619936: 21203/47276
910.7344754717118: 21203/47276
921.7527201615283: 21203/47276
931.7157062102156: 21203/47276
943.3348072367826: 21203/47276
952.8335040428302: 21203/47276
964.6804337967541: 21203/47276
972.6525521382382: 21203/47276
982.9952848300452: 21203/47276
992.6690662094353: 21203/47276
1000.2604015598301: 21203/47276
1012.8612686976547: 21203/47276
1023.0395008224426: 21213/47276
1031.0507373943444: 21213/47276
1040.904202747162: 21213/47276
1052.2124464235674: 21213/47276
1061.6437078362756: 21213/47276
1071.318169252966: 21213/47276
1080.3854113327502: 21244/47276
1090.0110337115907: 21261/47276
1100.095509615335: 21261/47276
1107.5723668863855: 21261/47276
1119.0469242338631: 21269/47276
1128.957822387415: 21269/47276
1137.8748155685867: 21269/47276
1148.266467291204: 21269/47276
1158.9929446775675: 21269/47276
1167.928714257409: 21269/47276
1177.0672241529958: 21269/47276
1187.2303858145526: 21269/47276
1197.651847937598: 21269/47276
1205.8676387866558: 22435/47276
1216.391259074146: 22468/47276
1226.8695040549821: 22509/47276
1236.2222855220891: 22538/47276
1247.1535551375498: 22547/47276
1258.1244107691357: 22547/47276
1265.6587690605731: 22570/47276
1277.0855131821481: 22597/47276
1288.27538499037: 22603/47276
1297.2284091190174: 22603/47276
1306.135060141623: 22603/47276
1316.0300402013352: 22603/47276
1325.843969384956: 22620/47276
1336.343429501736: 22620/47276
1343.184160940688: 22620/47276
1356.5269002302032: 22620/47276
1366.2621267956388: 22628/47276
1376.4995061943685: 22628/47276
1386.0014682130206: 22628/47276
1395.1096755063982: 22646/47276
1406.7607192258624: 22646/47276
1417.4841737721763: 22646/47276
1426.9117385354182: 22646/47276
1435.7221459882228: 22646/47276
1444.6034669935293: 22646/47276
1454.6097659940515: 22646/47276
1463.1243375633262: 22646/47276
1476.286170879944: 22646/47276
1483.2221145460674: 22652/47276
1496.3648384457615: 22652/47276
1501.3419848720707: 22652/47276
1512.8127614991529: 22652/47276
1522.603706395565: 22652/47276
1534.3990956615341: 22652/47276
1545.7305833687883: 22652/47276
1556.0029745792992: 22659/47276
1562.9125281560698: 22659/47276
1576.1360891021243: 22659/47276
1586.2113563418625: 22680/47276
1594.2929533815188: 22680/47276
1606.4626060527166: 22680/47276
1617.5393716998203: 22680/47276
1623.8381842521992: 22680/47276
1636.4525801483578: 22680/47276
1646.3994852329533: 22680/47276
1656.0475811539786: 22680/47276
1665.9492529075478: 22680/47276
1675.3923097129298: 22680/47276
1685.6146166471199: 22680/47276
