15.51758674831369: 19184/47276
35.85198388236894: 20054/47276
64.75289134512506: 20997/47276
78.9028169380733: 22486/47276
111.44364076598276: 23170/47276
140.1732529751097: 23601/47276
161.9840588959589: 23602/47276
199.4343367122936: 23602/47276
235.4796406431798: 23602/47276
248.6584872554648: 23602/47276
280.49917462344786: 23603/47276
310.62597408931174: 23603/47276
323.28074463530476: 23603/47276
346.86616412438974: 23603/47276
371.6585588304875: 23604/47276
409.0345287021189: 23604/47276
446.28566434454956: 23604/47276
483.36867226281595: 23605/47276
495.30395509471975: 23605/47276
520.7946423865745: 23605/47276
539.6921476723884: 23605/47276
564.6655576124479: 23605/47276
575.6573768627613: 23606/47276
605.0871733453512: 23606/47276
642.5911614437726: 23606/47276
664.724749407814: 23606/47276
674.8432831232626: 23607/47276
708.9563145468068: 23607/47276
722.1156777203608: 23607/47276
747.3355611823504: 23607/47276
779.5940728245497: 23608/47276
794.7424685191259: 23608/47276
831.3666704451152: 23608/47276
844.3629569630272: 23608/47276
867.0253327296457: 23608/47276
894.1456817632777: 23609/47276
924.565973233596: 23609/47276
943.3189475290759: 23609/47276
966.7652463777514: 23609/47276
1002.9017648866458: 23610/47276
1018.8600365597861: 23610/47276
1035.5759743449814: 23610/47276
1058.8961705575764: 23610/47276
1075.022390003855: 23610/47276
1104.6173323318646: 23611/47276
1113.7328250274695: 23611/47276
1135.1482451431373: 23611/47276
1144.7452707573916: 23611/47276
1162.7215780428323: 23611/47276
1182.5107580173021: 23611/47276
1203.4769253728625: 23612/47276
1216.854071854952: 23612/47276
1249.2158486297164: 23612/47276
1273.8134735992082: 23612/47276
1303.2009938242606: 23613/47276
1332.00241403761: 23613/47276
1360.1136863396075: 23613/47276
1391.1100674177978: 23613/47276
1410.266641690131: 23614/47276
1427.0006633256207: 23614/47276
1447.4946748888058: 23614/47276
1465.121973563431: 23614/47276
1485.624269690974: 23614/47276
1520.742441114712: 23615/47276
1542.3341649812091: 23615/47276
1578.4229783050255: 23615/47276
1616.4558295767545: 23616/47276
1632.326706283644: 23616/47276
1656.1364016800333: 23616/47276
1694.8483910018592: 23616/47276
1712.3412060125077: 23616/47276
1723.512077073992: 23617/47276
1748.9952489648922: 23617/47276
1778.3183166450679: 23617/47276
1812.8481067888347: 23617/47276
1825.5931574176168: 23617/47276
1853.4154695101925: 23618/47276
1885.5980453114455: 23618/47276
1921.8094721709056: 23618/47276
1951.8045336675527: 23619/47276
1965.2174089325836: 23619/47276
1988.7838945623885: 23619/47276
2011.4716165916357: 23619/47276
2045.0939432115965: 23620/47276
2057.398381954078: 23620/47276
2077.296935808033: 23620/47276
2103.8986200193635: 23620/47276
2132.0064876022807: 23620/47276
2147.078167321691: 23621/47276
2176.3524583945873: 23621/47276
2208.7932070825555: 23621/47276
2221.3221384151793: 23621/47276
2240.192715448949: 23621/47276
2270.6995543992: 23622/47276
2302.697387598976: 23622/47276
2312.5201300536255: 23622/47276
2327.395461824373: 23622/47276
2362.2015518251164: 23623/47276
2381.278058928415: 23623/47276
2398.36315958207: 23623/47276
2418.2693899702026: 23623/47276
2442.4765460183876: 23623/47276
2456.7653158134653: 23623/47276
2466.7912720843237: 23624/47276
2476.559429688618: 23624/47276
2485.7251569019495: 23624/47276
2495.15117510536: 23624/47276
2524.3246650912697: 23624/47276
2534.8135302887417: 23624/47276
2562.3456833002188: 23624/47276
2576.534829205204: 23625/47276
2602.207393903983: 23625/47276
2636.090872411833: 23625/47276
2673.336290979347: 23625/47276
2709.1782386273085: 23626/47276
2730.7268835066634: 23626/47276
2750.690616804721: 23626/47276
2781.1512490638206: 23626/47276
2806.965842609445: 23627/47276
2832.7632803480205: 23627/47276
2870.905945192351: 23627/47276
2887.977077036688: 23627/47276
2918.982070942171: 23628/47276
2931.5964368652476: 23628/47276
2955.1191224340114: 23628/47276
2984.41755800343: 23628/47276
3004.7244653616217: 23629/47276
3041.1752407072445: 23629/47276
3059.510584286228: 23629/47276
3077.5687723055366: 23629/47276
3106.688023771597: 23629/47276
3127.430626051243: 23630/47276
3151.5260625414026: 23630/47276
3181.5444318393766: 23630/47276
3200.9241066403683: 23630/47276
3223.156656392244: 23631/47276
3248.957984577781: 23631/47276
3287.22351564635: 23631/47276
3297.3926395958856: 23631/47276
3307.9254184993106: 23631/47276
3332.873203944086: 23632/47276
3360.5744975130874: 23632/47276
3390.026068764153: 23632/47276
3414.7233867840955: 23632/47276
3449.7733319372874: 23633/47276
3465.6054396282075: 23633/47276
3494.5602400839352: 23633/47276
3511.449810218873: 23633/47276
3541.5662604094937: 23633/47276
3579.544917427097: 23634/47276
3592.0862377447725: 23634/47276
3605.194156728015: 23634/47276
3621.0086297640587: 23634/47276
3658.8730831876237: 23635/47276
3686.2600055424055: 23635/47276
3705.3499411664393: 23635/47276
3732.111965036562: 23635/47276
3747.7009653612067: 23635/47276
3781.688078138573: 23636/47276
3796.962575832109: 23636/47276
3819.852135061717: 23636/47276
3850.393761386585: 23636/47276
3888.384102447058: 23637/47276
3906.35153527594: 23637/47276
3929.2189680606416: 23637/47276
3946.1511457201823: 23637/47276
3968.3391812607806: 23637/47276
3997.6154394383543: 23638/47276
4015.2110143449436: 23638/47276
4036.61740122202: 23638/47276
4065.270265899592: 23638/47276
4102.826056798102: 23639/47276
4136.557979737401: 23639/47276
4174.343627950403: 23639/47276
4211.541067405965: 23640/47276
4236.762565978261: 23640/47276
4256.180145835946: 23640/47276
4286.842617779946: 23640/47276
4309.27322569827: 23640/47276
4332.980963583935: 23641/47276
4354.622506299737: 23641/47276
4377.45769029198: 23641/47276
4388.92349055438: 23641/47276
4422.656246287902: 23641/47276
4460.643874396377: 23642/47276
4474.963245415242: 23642/47276
4506.260533592285: 23642/47276
4537.086449011674: 23643/47276
4557.680636180558: 23643/47276
4588.853203290065: 23643/47276
4617.2111479156: 23643/47276
4634.914364978991: 23643/47276
4647.750926456: 23644/47276
4661.963867434735: 23644/47276
4673.973775130293: 23644/47276
4710.939865530436: 23644/47276
4738.704593433574: 23644/47276
4756.848704536231: 23644/47276
4772.447692622493: 23645/47276
4798.324086708872: 23645/47276
4834.805788242115: 23645/47276
4852.231178487335: 23645/47276
4883.223192187655: 23646/47276
4913.425830803553: 23646/47276
4926.776232880411: 23646/47276
4960.093939761248: 23646/47276
4997.912272225409: 23647/47276
5029.578023080672: 23647/47276
5049.620721791596: 23647/47276
5067.167588693409: 23647/47276
5088.01557272253: 23647/47276
5098.976907115229: 23648/47276
5133.627206290639: 23648/47276
5169.273430992748: 23648/47276
5200.71535651275: 23648/47276
