56.23035103116646: 6338/19268
138.2902111651001: 6341/19268
223.97848287524556: 6681/19268
282.7790339872076: 6690/19268
342.44855772269375: 6690/19268
415.78309289100173: 6697/19268
504.726319885411: 6700/19268
613.0139895134856: 6708/19268
681.133903932414: 6708/19268
760.4176281299021: 6717/19268
825.5673057997036: 6717/19268
905.0163632995526: 6717/19268
981.902881127549: 6717/19268
1057.1064697665117: 6717/19268
1121.214278922121: 6717/19268
1183.5499521303218: 6717/19268
1273.6674818834513: 6717/19268
1365.7118511297228: 6718/19268
1433.3765553460082: 6725/19268
1494.4184856816898: 6725/19268
1599.2042668633944: 6725/19268
1686.893489308098: 6725/19268
1733.9777125335029: 6725/19268
1822.8897099410983: 6725/19268
1918.0533225395034: 6725/19268
2012.8918344445613: 6725/19268
2094.36420995435: 6725/19268
2155.851314523952: 6725/19268
2250.424778605019: 6725/19268
2322.831198368937: 6725/19268
2399.879036255998: 6725/19268
2487.8775925137434: 6726/19268
2545.1446852567606: 6726/19268
2626.3241037766693: 6726/19268
2715.737870153163: 6726/19268
2803.717367982467: 6726/19268
2877.0851477830984: 6733/19268
2939.6469506471058: 6733/19268
3016.6006911671097: 6733/19268
3081.2971964352973: 6733/19268
3185.7423067148247: 6733/19268
3235.57626383191: 6738/19268
3317.700093797073: 6739/19268
3395.352369505849: 6739/19268
3455.3157772648806: 6739/19268
3541.4505663998357: 6739/19268
3631.487324854747: 6739/19268
3681.173829046053: 6739/19268
3739.8182743147568: 6739/19268
3833.031073601373: 6739/19268
3909.7350507203564: 6739/19268
3982.8689355094725: 6739/19268
4038.8152067700303: 6739/19268
4130.861101679209: 6739/19268
4213.761973880024: 6739/19268
4291.453358078982: 6739/19268
4383.428649559665: 6739/19268
4455.8381522057125: 6741/19268
4532.652903226031: 6741/19268
4619.416481466408: 6741/19268
4680.326291585924: 6741/19268
4785.205218932794: 6741/19268
4859.328114727102: 6741/19268
4926.658905052329: 6741/19268
5000.569870277193: 6741/19268
5108.69117110646: 6745/19268
5178.949247860878: 6745/19268
5262.257770466512: 6746/19268
5324.914924214577: 6746/19268
5417.531226183045: 6747/19268
5486.31059151149: 6747/19268
5581.808349442178: 6747/19268
5679.687200763348: 6748/19268
5764.06033449741: 6751/19268
5812.7730319976445: 6751/19268
5896.380453488537: 6751/19268
5976.055672590398: 6751/19268
6047.14522993207: 6752/19268
6157.954944832107: 6752/19268
6190.508290050853: 6752/19268
6275.864631797908: 6752/19268
6343.306668055477: 6752/19268
6434.73356823485: 6752/19268
6535.158742335458: 6752/19268
6593.59757542138: 6752/19268
6707.91068187833: 6752/19268
6779.285291144906: 6753/19268
6848.589902233235: 6753/19268
6911.010483106348: 6753/19268
7014.890061275344: 6756/19268
7081.343605321541: 6756/19268
7159.437539331674: 6756/19268
7260.328883589549: 6760/19268
7337.838845245282: 6760/19268
7434.16773304454: 6760/19268
7529.021688998911: 6764/19268
7606.150614118633: 6765/19268
7704.348940930234: 6765/19268
7767.512056236468: 6765/19268
7871.404653307506: 6765/19268
7957.395099049428: 6765/19268
8007.170963219108: 6765/19268
8062.605181346736: 6765/19268
8175.846360515442: 6765/19268
8231.574005499553: 6765/19268
8330.468724144748: 6765/19268
8383.541511849422: 6765/19268
8472.425791907173: 6765/19268
8529.412174879482: 6768/19268
8623.654601663522: 6768/19268
8714.909598303775: 6768/19268
8789.093113436973: 6768/19268
8866.600304249836: 6768/19268
8939.78555942643: 6768/19268
9000.54057400149: 6768/19268
9110.727405627787: 6768/19268
9163.038233292922: 6768/19268
9247.72337764621: 6768/19268
9339.592018005296: 6768/19268
9421.165459086798: 6768/19268
9491.735931169515: 6768/19268
9558.572648052206: 6768/19268
9659.207483434493: 6768/19268
9724.37561177894: 6768/19268
9801.583255141502: 6768/19268
9866.760651585071: 6772/19268
9969.054077504199: 6772/19268
10036.819184308004: 6772/19268
10115.327750294346: 6772/19268
10194.790957871213: 6772/19268
10278.730031726755: 6772/19268
10356.986374873368: 6772/19268
10435.955612274953: 6772/19268
10491.593962079745: 6776/19268
10571.362474775788: 6781/19268
10671.293532844356: 6781/19268
10748.860324633408: 6781/19268
10858.059959427104: 6781/19268
10922.546231229388: 6781/19268
11012.763058293696: 6781/19268
11099.316533721721: 6781/19268
11173.043055998522: 6781/19268
11231.544949407722: 6782/19268
11317.671806755998: 6782/19268
11372.91599466185: 6783/19268
11463.347319966044: 6783/19268
11537.567364058708: 6783/19268
11583.070597567863: 6791/19268
11679.132703042766: 6791/19268
11727.472269513788: 6792/19268
11806.10427772967: 6792/19268
11879.04113701015: 6792/19268
11968.735347169062: 6792/19268
12009.183717519885: 6792/19268
12079.664853969796: 6792/19268
12153.529792677511: 6792/19268
12237.133099046987: 6792/19268
12306.17041853221: 6792/19268
12393.323854834432: 6792/19268
12488.218705320687: 6792/19268
12544.84814078907: 6795/19268
12644.864595683288: 6796/19268
12738.805873044177: 6796/19268
12781.644233303925: 6796/19268
12880.129216045389: 6796/19268
12959.746184156758: 6797/19268
13065.986766466654: 6797/19268
13123.496029441545: 6797/19268
13197.250245167641: 6797/19268
13301.983258784789: 6798/19268
13352.929606762795: 6798/19268
13422.51562597365: 6798/19268
13506.450017448478: 6798/19268
13608.550069135596: 6798/19268
13673.79172333297: 6798/19268
13727.542544941103: 6798/19268
13788.124867430693: 6798/19268
13864.930496306753: 6798/19268
13946.259285204476: 6798/19268
14023.90551139603: 6798/19268
14113.076676931107: 6799/19268
14206.458290852368: 6799/19268
14254.74543332835: 6799/19268
14342.221783880172: 6799/19268
14421.58682006693: 6799/19268
14474.58416130727: 6799/19268
14579.037901341186: 6799/19268
14682.354015719971: 6799/19268
14737.779517596826: 6800/19268
14836.28876058468: 6800/19268
14901.129452975381: 6800/19268
14954.303020876605: 6800/19268
15050.488490936617: 6800/19268
15148.312684979366: 6800/19268
15191.587429941155: 6807/19268
15286.505622185163: 6807/19268
15355.147125363903: 6807/19268
15472.364348363479: 6807/19268
15553.190440582192: 6807/19268
15632.752302071509: 6807/19268
15702.681527351258: 6807/19268
15777.763290879378: 6807/19268
15871.178047298541: 6807/19268
15937.878858457683: 6807/19268
16023.82083595797: 6807/19268
16077.003004197033: 6807/19268
16158.746662952943: 6807/19268
16242.599847886555: 6807/19268
16303.382299713105: 6807/19268
16410.190232543566: 6810/19268
16463.346992166855: 6810/19268
16523.26653835331: 6810/19268
16612.39383714366: 6810/19268
16685.30390791318: 6810/19268
16767.199051621727: 6810/19268
16876.98373531819: 6810/19268
16921.57598801017: 6815/19268
17021.903628504453: 6816/19268
17112.654193537393: 6816/19268
17194.78194052723: 6818/19268
17272.98261329383: 6818/19268
17344.377357325786: 6818/19268
17422.60843401964: 6818/19268
17502.433823501957: 6818/19268
17554.06194016466: 6818/19268
17637.93758648549: 6819/19268
17733.721299672245: 6819/19268
17822.21612137426: 6820/19268
17911.765488986915: 6820/19268
