51.07670476545785: 4804/19268
109.79564259432884: 6250/19268
153.00382086110548: 6315/19268
198.9532693460307: 6546/19268
253.67734254910155: 6705/19268
322.55881736117334: 6760/19268
353.70565294717227: 6764/19268
403.7663273537745: 6765/19268
436.410253164875: 6774/19268
491.0500172623223: 6774/19268
530.4693498046806: 6774/19268
592.8989412159156: 6774/19268
638.9949373890784: 6775/19268
696.5455451382948: 6775/19268
732.0136722581962: 6776/19268
772.1935428432284: 6776/19268
826.4070460507106: 6776/19268
877.2413090845947: 6776/19268
919.8739481057083: 6776/19268
981.8442822681448: 6776/19268
1023.2674339635785: 6776/19268
1054.1636561289938: 6776/19268
1103.851334524689: 6776/19268
1134.8710393740812: 6776/19268
1178.1063405610848: 6776/19268
1242.6415121372893: 6776/19268
1279.5900889198579: 6776/19268
1340.3196501437058: 6777/19268
1392.4597460991356: 6777/19268
1433.6747280044792: 6780/19268
1494.205324244332: 6780/19268
1547.5826140997901: 6782/19268
1596.139242783395: 6782/19268
1640.9420488589537: 6782/19268
1663.7423977911446: 6783/19268
1734.0205918801898: 6783/19268
1784.2705725459798: 6783/19268
1816.375912277567: 6783/19268
1863.2587218114454: 6789/19268
1895.0320679879048: 6789/19268
1962.5347733224025: 6789/19268
2005.7796534230195: 6790/19268
2050.908398582382: 6790/19268
2091.9113522149482: 6790/19268
2153.6203126797814: 6790/19268
2208.4514151050375: 6791/19268
2247.531367304736: 6791/19268
2291.9011212475034: 6791/19268
2326.951492533032: 6791/19268
2372.192956748709: 6791/19268
2431.8470583106528: 6791/19268
2486.6491072978192: 6791/19268
2537.83207026967: 6792/19268
2584.0751478087273: 6792/19268
2609.2631805819638: 6792/19268
2645.1048174832085: 6792/19268
2684.391902592476: 6792/19268
2744.9122041655232: 6792/19268
2789.2386506164917: 6792/19268
2825.6695351491167: 6792/19268
2903.617017040168: 6792/19268
2946.683607970829: 6792/19268
3013.288395289581: 6794/19268
3066.4524813031862: 6795/19268
3109.0745765225156: 6796/19268
3161.0822278173387: 6796/19268
3215.4548158581056: 6797/19268
3234.8427816044336: 6797/19268
3280.5941654141566: 6798/19268
3329.2061418292656: 6798/19268
3365.4812596746992: 6798/19268
3418.185178884176: 6798/19268
3489.5950030456133: 6798/19268
3527.784075950695: 6798/19268
3565.0285583909294: 6798/19268
3604.5568883972705: 6799/19268
3646.1800930252202: 6799/19268
3696.701394481962: 6799/19268
3763.12012877112: 6801/19268
3796.758236457965: 6801/19268
3851.397149944468: 6801/19268
3904.0036622684825: 6801/19268
3937.2567510464205: 6801/19268
3997.0080774689723: 6801/19268
4052.2202510693587: 6802/19268
4083.969682995351: 6802/19268
4138.277661563873: 6802/19268
4197.509165010063: 6802/19268
4251.193426960754: 6802/19268
4291.506562042683: 6802/19268
4338.457127953893: 6802/19268
4379.819034363782: 6802/19268
4439.283926006402: 6803/19268
4479.0208395195605: 6805/19268
4505.543142782467: 6805/19268
4581.827728168014: 6805/19268
4629.132544241211: 6806/19268
4672.877827513446: 6806/19268
4710.061094997083: 6806/19268
4776.721461078629: 6806/19268
4817.8392380627165: 6806/19268
4884.519165678749: 6807/19268
4944.189360656028: 6809/19268
4988.649517690163: 6809/19268
5017.768112382548: 6809/19268
5066.502733640581: 6809/19268
5113.075503477: 6809/19268
5183.018903733333: 6809/19268
5215.647329785284: 6809/19268
5271.211834744996: 6809/19268
5304.351248739023: 6809/19268
5357.063692912249: 6810/19268
5405.116414335221: 6810/19268
5460.068492733854: 6810/19268
5509.2088599528715: 6811/19268
5578.777578347119: 6811/19268
5620.99390795341: 6811/19268
5682.870989158086: 6811/19268
5707.27384154613: 6811/19268
5736.698164957091: 6811/19268
5813.374009870949: 6811/19268
5871.000891216302: 6813/19268
5924.094140371346: 6813/19268
5949.898184064527: 6813/19268
6010.484231330174: 6813/19268
6068.559372988867: 6813/19268
6104.63490512055: 6813/19268
6149.327336689164: 6813/19268
