8.56379275523156: 3551/19268
14.197349662455117: 4191/19268
20.359518978129035: 4335/19268
21.750110267731706: 4678/19268
33.39657746860448: 4731/19268
36.196952288253584: 4754/19268
41.89115182364722: 4812/19268
49.5663537761616: 5172/19268
57.96377902083715: 5183/19268
63.014128659388376: 5190/19268
71.33811902362075: 5281/19268
73.46750511371692: 5428/19268
80.5375205097745: 5428/19268
88.70244008107007: 5432/19268
94.20515565310927: 5505/19268
102.35007725354745: 5509/19268
110.19445519442733: 5510/19268
116.84091791310637: 5510/19268
120.400046414455: 5512/19268
129.11735655412014: 5512/19268
135.093958096037: 5512/19268
139.7601591424052: 5524/19268
146.8617050534074: 5568/19268
154.97143410447381: 5568/19268
161.48608511733758: 5581/19268
168.5770190408568: 5585/19268
174.8648569494309: 5594/19268
179.3961721927828: 5599/19268
188.00349979505427: 5603/19268
192.8588239240861: 5624/19268
199.4932067793892: 5629/19268
205.7189940167195: 5656/19268
212.9027984304184: 5656/19268
219.5782887280841: 5656/19268
222.27895282490073: 5666/19268
228.67015674632566: 5666/19268
234.85286438975356: 5666/19268
244.80513278873775: 5666/19268
248.92852689093965: 5666/19268
258.7408717589098: 5667/19268
266.031134694724: 5674/19268
267.99617070552284: 5674/19268
277.31419340574047: 5680/19268
284.3735731902354: 5680/19268
287.911615213431: 5680/19268
296.5631698084786: 5681/19268
304.0044570502897: 5683/19268
309.1701955726237: 5686/19268
318.88456293715655: 5686/19268
321.576800977008: 5689/19268
331.5358526146264: 5690/19268
334.9204609769981: 5690/19268
342.2731004147185: 5719/19268
345.2407081979178: 5722/19268
352.0918181602962: 5730/19268
361.3268185279785: 5730/19268
366.3082386049569: 5846/19268
371.0984337047023: 5849/19268
380.2868931294015: 5849/19268
386.16672229044474: 5849/19268
390.7433224890532: 5851/19268
399.71503239758636: 5851/19268
406.2045577372281: 5851/19268
413.9656425123195: 5851/19268
418.1505411017788: 5923/19268
424.30822566448046: 5930/19268
428.2222820213625: 5935/19268
435.7435024979349: 5942/19268
441.3358772129627: 5942/19268
449.500541290832: 5943/19268
454.15829205147634: 5949/19268
460.0944268877196: 5969/19268
469.1228842407196: 5977/19268
472.85155354992634: 5977/19268
482.5740072064837: 5979/19268
489.03154502165245: 5982/19268
495.5997488421475: 5982/19268
501.3107317493253: 5982/19268
506.18652415647614: 5982/19268
515.2139013313351: 5994/19268
519.6309530136976: 5994/19268
523.6753079729909: 5994/19268
530.5698628574872: 5994/19268
536.2649554456527: 5995/19268
541.8424123452285: 5995/19268
550.5821524049164: 6001/19268
557.4007097151: 6001/19268
567.5027528332002: 6001/19268
573.0523750835553: 6001/19268
577.3840584038664: 6001/19268
582.6036149052876: 6014/19268
588.787772454975: 6014/19268
597.764142339995: 6018/19268
602.7245314403526: 6025/19268
609.7813213937604: 6040/19268
619.2940254837526: 6073/19268
624.3945861204483: 6077/19268
632.5643269559637: 6085/19268
635.8478588231603: 6110/19268
642.7806267042373: 6110/19268
651.7770100094705: 6112/19268
656.9669671721164: 6112/19268
664.3728919766226: 6117/19268
672.2694528479865: 6117/19268
676.1924501809954: 6117/19268
682.3362845192066: 6122/19268
688.8468276888404: 6122/19268
692.9129679940801: 6122/19268
704.677417978135: 6122/19268
710.1352600326695: 6122/19268
717.21742162903: 6124/19268
723.8042723841484: 6125/19268
730.4572505231707: 6126/19268
738.0030228238978: 6126/19268
740.1356862749884: 6133/19268
749.3992289110834: 6133/19268
755.1854578796368: 6133/19268
758.59308718171: 6133/19268
769.629480047395: 6134/19268
772.2739465987827: 6134/19268
779.8400652350709: 6134/19268
786.4341641598545: 6141/19268
793.648590350336: 6141/19268
803.2961071099602: 6141/19268
805.5114886697572: 6142/19268
816.1094677970632: 6143/19268
823.6759417988487: 6143/19268
828.2979619749859: 6143/19268
838.3773210664866: 6143/19268
841.7858795068305: 6143/19268
847.7501655773979: 6144/19268
856.1797712757118: 6144/19268
860.4931904139178: 6145/19268
866.2127869812504: 6170/19268
875.784969905164: 6171/19268
880.2796260687024: 6171/19268
885.9636101912209: 6172/19268
893.1332185622895: 6182/19268
897.4531493791617: 6184/19268
905.6510423054727: 6184/19268
913.905811351919: 6184/19268
919.6004492455424: 6184/19268
925.2305189404454: 6184/19268
930.5898573266645: 6184/19268
940.9559572849325: 6184/19268
948.7873167540745: 6184/19268
949.8496283265802: 6184/19268
958.3082317897444: 6189/19268
967.8443950992731: 6189/19268
973.5574019950793: 6197/19268
980.5478701624244: 6197/19268
985.2705518608133: 6205/19268
994.2303367427511: 6205/19268
998.1367641247568: 6206/19268
1002.725563725749: 6206/19268
1011.9352090038359: 6206/19268
1017.3359520614802: 6206/19268
1030.9526642388464: 6213/19268
1037.694724169447: 6213/19268
1042.2446674595033: 6213/19268
1045.4634063228884: 6213/19268
1056.8693474599932: 6216/19268
1063.3873540616087: 6216/19268
1070.9737532544057: 6220/19268
1072.8234475549993: 6220/19268
1083.6050425517108: 6220/19268
1087.3842624551933: 6220/19268
1093.7254707792326: 6220/19268
1098.033060409517: 6220/19268
1107.5840260478035: 6220/19268
1111.766253363367: 6220/19268
1118.4644414028114: 6220/19268
1127.7037069393714: 6220/19268
1134.776155603418: 6220/19268
1141.3896586269168: 6220/19268
1146.4392199349422: 6220/19268
1155.5526282575845: 6222/19268
1159.4061155615348: 6236/19268
1163.3496384146752: 6236/19268
1173.139657309079: 6236/19268
1180.810644677235: 6236/19268
1186.1180662325637: 6239/19268
1191.83999902882: 6239/19268
1199.539646517717: 6239/19268
1206.2689414023482: 6239/19268
1209.5854535586363: 6239/19268
1217.9865465917082: 6239/19268
1223.2943516140117: 6239/19268
1234.283487812223: 6239/19268
1236.4908669080992: 6239/19268
1247.0030140411288: 6239/19268
1249.2592472121096: 6239/19268
1257.7536573053658: 6239/19268
1263.467933325568: 6239/19268
1273.2165935234136: 6239/19268
1279.8277367379071: 6239/19268
1283.7769869115893: 6241/19268
1293.3721133029967: 6241/19268
1298.8413540970207: 6241/19268
1304.0548363902228: 6241/19268
1313.5082014817424: 6241/19268
1320.831716666903: 6241/19268
1328.8304158975716: 6241/19268
1331.3349377500126: 6241/19268
1337.359919746539: 6241/19268
1345.096761286044: 6241/19268
1352.8038879683027: 6278/19268
1358.2895138940396: 6281/19268
1365.8270388479516: 6281/19268
1370.6727055535796: 6281/19268
1379.8276355812814: 6281/19268
1383.0875463365542: 6281/19268
1392.0563467330437: 6284/19268
1399.8453941671455: 6284/19268
1405.3554875368752: 6286/19268
1413.4332648672719: 6286/19268
1418.0677493517383: 6286/19268
1426.5895317802854: 6286/19268
1434.3760212150369: 6286/19268
1440.2261529227303: 6286/19268
1447.4861624997502: 6291/19268
1450.5612782277815: 6291/19268
1461.5953265167827: 6295/19268
1467.1177648983667: 6298/19268
1475.4202517544516: 6298/19268
1477.1986023459528: 6302/19268
1488.1425522821091: 6303/19268
1491.86749053129: 6303/19268
1497.452911482392: 6304/19268
1506.1897088337273: 6315/19268
1511.1202589486807: 6316/19268
1522.9409999185318: 6319/19268
1528.8184096920536: 6323/19268
1534.9436261620133: 6323/19268
1540.9006867474345: 6323/19268
1548.6357021381107: 6323/19268
1555.5586050977624: 6323/19268
1557.9774017729967: 6323/19268
1567.981754582639: 6323/19268
1572.607587877388: 6323/19268
1577.9096022360047: 6323/19268
1588.5596061938309: 6323/19268
1594.5859063389257: 6323/19268
1597.4936798839299: 6323/19268
1608.2027478390826: 6323/19268
1612.4899398409932: 6323/19268
1617.2054456157339: 6323/19268
1625.753063057121: 6323/19268
1634.3145431566702: 6323/19268
1640.4954604450857: 6323/19268
1645.436321294454: 6323/19268
1651.7796085672835: 6323/19268
1659.4307004672542: 6323/19268
1666.173618014539: 6323/19268
1672.1994858606183: 6323/19268
1680.4106174951248: 6323/19268
1683.6013352820498: 6324/19268
1688.8073262093585: 6324/19268
1696.446497848516: 6324/19268
1703.2735462826513: 6324/19268
1709.288166645594: 6325/19268
1718.7951882278296: 6325/19268
1726.0782018953296: 6327/19268
1728.7174659367975: 6327/19268
1739.965665584864: 6327/19268
1741.1182568823658: 6327/19268
1748.817551497489: 6327/19268
1756.287341385548: 6327/19268
1762.5769031161958: 6327/19268
1769.3325622697778: 6327/19268
1776.6457502120957: 6330/19268
1782.4720418987754: 6330/19268
