Position(function_name='SwarmHash.cpp:_ZN12_GLOBAL__N_19chunkHashEN8solidity4util10vector_refIKhEEb', line_start=82, column_start=11, line_end=82, column_end=33)
Position(function_name='SwarmHash.cpp:_ZN12_GLOBAL__N_19chunkHashEN8solidity4util10vector_refIKhEEb', line_start=82, column_start=37, line_end=82, column_end=55)
Position(function_name='SwarmHash.cpp:_ZN12_GLOBAL__N_19chunkHashEN8solidity4util10vector_refIKhEEb', line_start=92, column_start=22, line_end=92, column_end=38)
Position(function_name='YulUtilFunctions.cpp:_ZZN8solidity8frontend16YulUtilFunctions17validatorFunctionB5cxx11ERKNS0_4TypeEbENK3$_0clB5cxx11Ev', line_start=4043, column_start=3, line_end=4043, column_end=31)
Position(function_name='YulUtilFunctions.cpp:_ZZN8solidity8frontend16YulUtilFunctions18conversionFunctionB5cxx11ERKNS0_4TypeES4_ENK3$_2clB5cxx11Ev', line_start=3499, column_start=3, line_end=3499, column_end=31)
Position(function_name='_ZN8solidity3yul11FullInliner11shallInlineERKNS0_12FunctionCallENS0_9YulStringE', line_start=217, column_start=6, line_end=217, column_end=23)
Position(function_name='_ZN8solidity3yul11FullInliner11shallInlineERKNS0_12FunctionCallENS0_9YulStringE', line_start=217, column_start=6, line_end=217, column_end=64)
Position(function_name='_ZN8solidity3yul11FullInliner11shallInlineERKNS0_12FunctionCallENS0_9YulStringE', line_start=220, column_start=6, line_end=220, column_end=25)
Position(function_name='_ZN8solidity3yul13KnowledgeBase5resetENS0_9YulStringE', line_start=182, column_start=25, line_end=182, column_end=30)
Position(function_name='_ZN8solidity3yul13KnowledgeBase5resetENS0_9YulStringE', line_start=185, column_start=7, line_end=185, column_end=22)
Position(function_name='_ZN8solidity3yul13KnowledgeBase5resetENS0_9YulStringE', line_start=191, column_start=28, line_end=191, column_end=29)
Position(function_name='_ZN8solidity3yul13stackToStringB5cxx11ERKSt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaIS9_EERKNS0_7DialectE', line_start=52, column_start=23, line_end=52, column_end=24)
Position(function_name='_ZN8solidity3yul17EVMObjectCompiler3runERKNS0_6ObjectEb', line_start=102, column_start=22, line_end=102, column_end=42)
